item_pk,item_id,report_pk,employee_id,report_id,expense_type_id,expense_category_code,bill_number,bill_date,bill_amount,bill_currency_id,overridden_amount,mileage_unit,mileage_quantity,mileage_rate_per_unit,mileage_original_rate_per_unit,mileage_overridden_quantity,item_status,report_status,auto_approved,approval_date,rejection_date,policy_id,rule_id,limit_per_claim,limit_per_day,limit_per_month,limit_per_quarter,limit_per_year,allow_beyond_limit,frequency_per_day,frequency_per_month,frequency_per_quarter,frequency_per_year,allow_beyond_frequency,configured_reviewer_chain,configured_reviewer_count,remark_count,last_workflow_action,is_duplicate_flagged,duplicate_match_count,override_count,item_created_on,item_updated_on,submission_date
518,FUEL-518,525,1000,EXP-525,9,FUEL,,2026-06-06,955.47,1,,KM,212.33,4.5,,,Paid,PAID,False,2026-06-15 08:29:22.295196381,,b00360f0-9615-a715-7741-c358ef7bcec3,05770d3a-b4fb-ee5f-bb76-336e2d61ca4b,8000,,15000,,,True,,8,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2026-06-08 04:44:48.782697313,2026-06-15 08:29:22.295196381,2026-06-08 17:59:44.808742311
519,TRVL-519,503,1000,EXP-503,8,TRVL,780878,2025-02-14,26659.5,1,,,,,,,Rejected,REJECTED,False,,2025-02-24 18:28:19.554952176,96919919-8c94-a85c-3cb4-9853c54e6ba6,142efd38-8e9f-9e1d-7c5a-32b456a879b5,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,0,REJECT,False,0,0,2025-02-17 10:27:49.940449447,2025-02-24 18:28:19.554952176,2025-02-19 00:00:00.000000000
520,TRVL-520,509,1000,EXP-509,8,TRVL,,2025-06-21,24473.64,1,,,,,,,Paid,PAID,False,2025-06-29 02:40:05.880245414,,96919919-8c94-a85c-3cb4-9853c54e6ba6,142efd38-8e9f-9e1d-7c5a-32b456a879b5,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,0,ACCEPT,False,0,0,2025-06-24 19:08:52.286418433,2025-06-29 02:40:05.880245414,2025-06-26 01:31:41.216064142
521,TRVL-521,514,1000,EXP-514,8,TRVL,,2025-10-13,24862.52,1,,,,,,,Paid,PAID,False,2025-10-24 17:33:46.370725141,,96919919-8c94-a85c-3cb4-9853c54e6ba6,142efd38-8e9f-9e1d-7c5a-32b456a879b5,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,ACCEPT,False,0,0,2025-10-18 16:49:11.462293633,2025-10-24 17:33:46.370725141,2025-10-19 22:29:48.758791218
522,TRVL-522,520,1000,EXP-520,8,TRVL,538892,2026-02-10,25129.71,1,,,,,,,Paid,PAID,False,2026-02-27 13:56:10.667272929,,96919919-8c94-a85c-3cb4-9853c54e6ba6,142efd38-8e9f-9e1d-7c5a-32b456a879b5,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,1,ACCEPT,False,0,0,2026-02-18 15:54:37.731951241,2026-02-27 13:56:10.667272929,2026-02-18 21:59:55.016365956
523,TRVL-523,524,1000,EXP-524,8,TRVL,,2026-05-30,24609.49,1,,,,,,,Paid,PAID,False,2026-06-10 16:02:25.990354795,,96919919-8c94-a85c-3cb4-9853c54e6ba6,142efd38-8e9f-9e1d-7c5a-32b456a879b5,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,0,ACCEPT,False,0,0,2026-06-03 07:06:29.514606711,2026-06-10 16:02:25.990354795,2026-06-03 15:37:32.503400158
524,LEARN-524,505,1000,EXP-505,13,LEARN,,2025-04-03,16597.92,1,,,,,,,Accepted,ACCEPTED,False,2025-04-10 22:46:26.147847247,,7c8076d6-c284-7726-b65a-e1d2c473aea7,3ab1d6f8-57ff-f74b-c2ec-c29b0aa51714,30000,,40000,,,True,,3,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2025-04-04 15:37:36.252793464,2025-04-10 22:46:26.147847247,2025-04-06 00:00:00.000000000
525,LEARN-525,515,1000,EXP-515,13,LEARN,353798,2025-10-31,18249.49,1,,,,,,,Accepted,ACCEPTED,False,2025-11-07 00:38:32.919947483,,7c8076d6-c284-7726-b65a-e1d2c473aea7,3ab1d6f8-57ff-f74b-c2ec-c29b0aa51714,30000,,40000,,,True,,3,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2025-10-30 20:40:14.386428630,2025-11-07 00:38:32.919947483,2025-10-31 00:22:58.969827704
526,LEARN-526,526,1000,EXP-526,13,LEARN,388551,2026-06-19,16757.56,1,,,,,,,Rejected,REJECTED,False,,2026-06-22 04:01:08.639895873,7c8076d6-c284-7726-b65a-e1d2c473aea7,3ab1d6f8-57ff-f74b-c2ec-c29b0aa51714,30000,,40000,,,True,,3,,,True,Manager > Admin,2,1,REJECT,False,0,0,2026-06-19 06:15:21.416303483,2026-06-22 04:01:08.639895873,2026-06-20 10:12:03.928946264
527,INT-527,527,1001,EXP-527,2,INT,334755,2025-01-08,718.78,1,,,,,,,Accepted,ACCEPTED,False,2025-01-13 22:28:14.489200682,,e95b0cce-02b3-7294-6faa-91329deea5e1,1736d87e-38ff-86a6-7181-0e5237e41eb5,3000,,6000,,,True,,4,,,True,Manager,1,0,ACCEPT,False,0,0,2025-01-10 10:00:57.186815519,2025-01-13 22:28:14.489200682,2025-01-11 00:00:00.000000000
528,INT-528,530,1001,EXP-530,2,INT,INV-13381,2025-02-01,681.47,1,,,,,,,Accepted,ACCEPTED,False,2025-02-05 08:17:42.437528437,,e95b0cce-02b3-7294-6faa-91329deea5e1,1736d87e-38ff-86a6-7181-0e5237e41eb5,3000,,6000,,,True,,4,,,True,Manager,1,0,ACCEPT,False,0,0,2025-01-30 18:03:13.111425282,2025-02-05 08:17:42.437528437,2025-02-01 04:12:11.507607030
529,INT-529,533,1001,EXP-533,2,INT,,2025-03-01,703.05,1,,,,,,,Accepted,ACCEPTED,False,2025-03-09 10:05:11.653714290,,e95b0cce-02b3-7294-6faa-91329deea5e1,1736d87e-38ff-86a6-7181-0e5237e41eb5,3000,,6000,,,True,,4,,,True,Manager,1,0,ACCEPT,False,0,0,2025-03-03 13:45:43.625982648,2025-03-09 10:05:11.653714290,2025-03-04 07:19:40.874163860
530,INT-530,535,1001,EXP-535,2,INT,292623,2025-03-31,779.66,1,,,,,,,Paid,PAID,False,2025-04-02 16:19:54.137763659,,e95b0cce-02b3-7294-6faa-91329deea5e1,1736d87e-38ff-86a6-7181-0e5237e41eb5,3000,,6000,,,True,,4,,,True,Manager,1,2,ACCEPT,False,0,0,2025-03-30 05:20:18.545149566,2025-04-02 16:19:54.137763659,2025-03-31 02:51:43.704522179
531,INT-531,537,1001,EXP-537,2,INT,INV-72773,2025-04-27,770.61,1,,,,,,,Rejected,REJECTED,False,,2025-05-01 20:23:49.275853100,e95b0cce-02b3-7294-6faa-91329deea5e1,1736d87e-38ff-86a6-7181-0e5237e41eb5,3000,,6000,,,True,,4,,,True,Manager,1,2,REJECT,False,0,0,2025-04-27 07:56:50.407901592,2025-05-01 20:23:49.275853100,2025-04-27 10:57:45.287617744
532,INT-532,540,1001,EXP-540,2,INT,452947,2025-05-26,750.58,1,,,,,,,Accepted,ACCEPTED,False,2025-05-30 16:53:55.638839270,,e95b0cce-02b3-7294-6faa-91329deea5e1,1736d87e-38ff-86a6-7181-0e5237e41eb5,3000,,6000,,,True,,4,,,True,Manager,1,1,ACCEPT,False,0,0,2025-05-26 04:43:30.197071749,2025-05-30 16:53:55.638839270,2025-05-26 07:05:46.558137797
533,INT-533,543,1001,EXP-543,2,INT,,2025-06-20,729.63,1,,,,,,,Accepted,ACCEPTED,False,2025-06-22 01:17:13.541091191,,e95b0cce-02b3-7294-6faa-91329deea5e1,1736d87e-38ff-86a6-7181-0e5237e41eb5,3000,,6000,,,True,,4,,,True,Manager,1,2,ACCEPT,False,0,0,2025-06-18 12:23:34.125662497,2025-06-22 01:17:13.541091191,2025-06-20 00:30:47.079345485
534,INT-534,546,1001,EXP-546,2,INT,19399,2025-07-20,723.43,1,,,,,,,Accepted,ACCEPTED,False,2025-07-26 10:05:21.705845648,,e95b0cce-02b3-7294-6faa-91329deea5e1,1736d87e-38ff-86a6-7181-0e5237e41eb5,3000,,6000,,,True,,4,,,True,Manager,1,1,ACCEPT,False,0,0,2025-07-23 03:48:40.676187075,2025-07-26 10:05:21.705845648,2025-07-23 09:03:27.071123142
535,INT-535,549,1001,EXP-549,2,INT,,2025-08-22,720.86,1,,,,,,,Accepted,ACCEPTED,False,2025-08-30 09:35:09.713551932,,e95b0cce-02b3-7294-6faa-91329deea5e1,1736d87e-38ff-86a6-7181-0e5237e41eb5,3000,,6000,,,True,,4,,,True,Manager,1,0,ACCEPT,False,0,0,2025-08-22 23:20:08.255490920,2025-08-30 09:35:09.713551932,2025-08-24 11:50:38.840152818
536,INT-536,552,1001,EXP-552,2,INT,202464,2025-09-26,683.37,1,,,,,,,Rejected,ACCEPTED,False,,2025-10-03 01:45:29.702029365,e95b0cce-02b3-7294-6faa-91329deea5e1,1736d87e-38ff-86a6-7181-0e5237e41eb5,3000,,6000,,,True,,4,,,True,Manager,1,2,REJECT,False,0,0,2025-09-27 14:22:01.980242382,2025-10-03 01:45:29.702029365,2025-09-27 21:39:22.013883043
537,INT-537,555,1001,EXP-555,2,INT,412929,2025-10-26,762.08,1,,,,,,,Paid,PAID,False,2025-10-31 15:01:35.749964779,,e95b0cce-02b3-7294-6faa-91329deea5e1,1736d87e-38ff-86a6-7181-0e5237e41eb5,3000,,6000,,,True,,4,,,True,Manager,1,0,ACCEPT,False,0,0,2025-10-26 21:01:34.187639555,2025-10-31 15:01:35.749964779,2025-10-28 12:14:53.347756117
538,INT-538,558,1001,EXP-558,2,INT,,2025-11-20,728.2,1,,,,,,,Paid,PAID,False,2025-11-28 12:43:01.862033879,,e95b0cce-02b3-7294-6faa-91329deea5e1,1736d87e-38ff-86a6-7181-0e5237e41eb5,3000,,6000,,,True,,4,,,True,Manager,1,1,ACCEPT,False,0,0,2025-11-22 11:03:02.367753991,2025-11-28 12:43:01.862033879,2025-11-24 03:02:18.442388810
539,INT-539,562,1001,EXP-562,2,INT,527154,2025-12-25,680.15,1,,,,,,,Accepted,ACCEPTED,False,2025-12-28 21:33:14.803860965,,e95b0cce-02b3-7294-6faa-91329deea5e1,1736d87e-38ff-86a6-7181-0e5237e41eb5,3000,,6000,,,True,,4,,,True,Manager,1,2,ACCEPT,False,0,0,2025-12-25 12:04:34.998234676,2025-12-28 21:33:14.803860965,2025-12-26 11:27:59.642478289
540,INT-540,565,1001,EXP-565,2,INT,,2026-01-16,742.57,1,,,,,,,Accepted,ACCEPTED,False,2026-01-23 11:19:49.460476920,,e95b0cce-02b3-7294-6faa-91329deea5e1,1736d87e-38ff-86a6-7181-0e5237e41eb5,3000,,6000,,,True,,4,,,True,Manager,1,0,ACCEPT,False,0,0,2026-01-19 19:14:19.407002433,2026-01-23 11:19:49.460476920,2026-01-20 16:10:07.950593175
541,INT-541,568,1001,EXP-568,2,INT,,2026-02-12,724.83,1,,,,,,,Paid,PAID,False,2026-02-21 11:03:13.323606589,,e95b0cce-02b3-7294-6faa-91329deea5e1,1736d87e-38ff-86a6-7181-0e5237e41eb5,3000,,6000,,,True,,4,,,True,Manager,1,2,ACCEPT,False,0,0,2026-02-15 00:57:50.933391489,2026-02-21 11:03:13.323606589,2026-02-16 09:19:38.246317959
542,INT-542,572,1001,EXP-572,2,INT,619068,2026-03-22,687.97,1,,,,,,,Paid,PAID,False,2026-03-30 21:44:51.734351197,,e95b0cce-02b3-7294-6faa-91329deea5e1,1736d87e-38ff-86a6-7181-0e5237e41eb5,3000,,6000,,,True,,4,,,True,Manager,1,2,ACCEPT,False,0,0,2026-03-24 16:20:29.442206042,2026-03-30 21:44:51.734351197,2026-03-25 23:10:24.477366909
543,INT-543,576,1001,EXP-576,2,INT,INV-54810,2026-04-27,703.29,1,,,,,,,Paid,PAID,False,2026-05-05 05:01:50.258621615,,e95b0cce-02b3-7294-6faa-91329deea5e1,1736d87e-38ff-86a6-7181-0e5237e41eb5,3000,,6000,,,True,,4,,,True,Manager,1,1,ACCEPT,False,0,0,2026-04-28 02:36:07.762303737,2026-05-05 05:01:50.258621615,2026-04-28 20:39:12.044896454
544,INT-544,579,1001,EXP-579,2,INT,891848,2026-05-29,732.68,1,,,,,,,Paid,PAID,False,2026-06-04 03:49:19.029097966,,e95b0cce-02b3-7294-6faa-91329deea5e1,1736d87e-38ff-86a6-7181-0e5237e41eb5,3000,,6000,,,True,,4,,,True,Manager,1,1,ACCEPT,False,0,0,2026-05-29 03:34:11.946759528,2026-06-04 03:49:19.029097966,2026-05-30 11:27:13.509157252
545,INT-545,529,1001,EXP-529,1,INT,926259,2025-01-18,1010.7,1,,,,,,,Rejected,REJECTED,False,,2025-01-21 23:16:35.749638051,e95b0cce-02b3-7294-6faa-91329deea5e1,1736d87e-38ff-86a6-7181-0e5237e41eb5,3000,,6000,,,True,,4,,,True,Manager,1,1,REJECT,False,0,0,2025-01-19 08:31:53.428051317,2025-01-21 23:16:35.749638051,2025-01-20 00:00:00.000000000
546,INT-546,532,1001,EXP-532,1,INT,INV-36187,2025-02-20,975.32,1,,,,,,,Paid,PAID,False,2025-02-27 18:29:24.787727251,,e95b0cce-02b3-7294-6faa-91329deea5e1,1736d87e-38ff-86a6-7181-0e5237e41eb5,3000,,6000,,,True,,4,,,True,Manager,1,1,ACCEPT,False,0,0,2025-02-20 16:37:12.101391466,2025-02-27 18:29:24.787727251,2025-02-20 18:35:52.674333074
547,INT-547,534,1001,EXP-534,1,INT,537360,2025-03-20,1092.53,1,,,,,,,Paid,PAID,False,2025-03-24 23:16:10.959665327,,e95b0cce-02b3-7294-6faa-91329deea5e1,1736d87e-38ff-86a6-7181-0e5237e41eb5,3000,,6000,,,True,,4,,,True,Manager,1,1,ACCEPT,False,0,0,2025-03-20 12:14:18.408876348,2025-03-24 23:16:10.959665327,2025-03-22 00:59:18.564950183
548,INT-548,536,1001,EXP-536,1,INT,790618,2025-04-15,1084.76,1,,,,,,,Paid,PAID,False,2025-04-21 07:36:09.788867722,,e95b0cce-02b3-7294-6faa-91329deea5e1,1736d87e-38ff-86a6-7181-0e5237e41eb5,3000,,6000,,,True,,4,,,True,Manager,1,0,ACCEPT,False,0,0,2025-04-15 19:15:36.853457780,2025-04-21 07:36:09.788867722,2025-04-17 05:48:21.096896012
549,INT-549,539,1001,EXP-539,1,INT,INV-76358,2025-05-16,951.42,1,,,,,,,Paid,PAID,False,2025-05-23 11:40:06.085798099,,e95b0cce-02b3-7294-6faa-91329deea5e1,1736d87e-38ff-86a6-7181-0e5237e41eb5,3000,,6000,,,True,,4,,,True,Manager,1,1,ACCEPT,False,0,0,2025-05-15 14:43:22.820085028,2025-05-23 11:40:06.085798099,2025-05-16 20:47:21.352116498
550,INT-550,542,1001,EXP-542,1,INT,50767,2025-06-14,1021.63,1,,,,,,,Accepted,ACCEPTED,False,2025-06-17 20:29:28.417267440,,e95b0cce-02b3-7294-6faa-91329deea5e1,1736d87e-38ff-86a6-7181-0e5237e41eb5,3000,,6000,,,True,,4,,,True,Manager,1,1,ACCEPT,False,0,0,2025-06-13 16:50:32.652980855,2025-06-17 20:29:28.417267440,2025-06-14 11:41:55.030998121
551,INT-551,545,1001,EXP-545,1,INT,322990,2025-07-14,1000.72,1,,,,,,,Accepted,PAID,False,2025-07-17 15:50:28.591802467,,e95b0cce-02b3-7294-6faa-91329deea5e1,1736d87e-38ff-86a6-7181-0e5237e41eb5,3000,,6000,,,True,,4,,,True,Manager,1,1,ACCEPT,False,0,0,2025-07-13 23:40:56.953867379,2025-07-17 15:50:28.591802467,2025-07-14 21:08:10.323824374
552,INT-552,548,1001,EXP-548,1,INT,INV-6139,2025-08-15,1030.65,1,,,,,,,Paid,PAID,False,2025-08-19 01:57:53.733683931,,e95b0cce-02b3-7294-6faa-91329deea5e1,1736d87e-38ff-86a6-7181-0e5237e41eb5,3000,,6000,,,True,,4,,,True,Manager,1,2,ACCEPT,False,0,0,2025-08-15 06:37:47.424654930,2025-08-19 01:57:53.733683931,2025-08-15 11:17:24.879526351
553,INT-553,551,1001,EXP-551,1,INT,INV-96718,2025-09-15,1105.63,1,,,,,,,Paid,PAID,False,2025-09-20 12:25:55.847239103,,e95b0cce-02b3-7294-6faa-91329deea5e1,1736d87e-38ff-86a6-7181-0e5237e41eb5,3000,,6000,,,True,,4,,,True,Manager,1,2,ACCEPT,False,0,0,2025-09-14 18:40:33.809175689,2025-09-20 12:25:55.847239103,2025-09-15 17:17:06.170763112
554,INT-554,553,1001,EXP-553,1,INT,684503,2025-10-12,1007.59,1,,,,,,,Accepted,ACCEPTED,False,2025-10-15 15:31:34.756905328,,e95b0cce-02b3-7294-6faa-91329deea5e1,1736d87e-38ff-86a6-7181-0e5237e41eb5,3000,,6000,,,True,,4,,,True,Manager,1,1,ACCEPT,False,0,0,2025-10-12 04:20:48.184376752,2025-10-15 15:31:34.756905328,2025-10-12 13:08:34.432668764
555,INT-555,556,1001,EXP-556,1,INT,,2025-11-13,1049.06,1,,,,,,,Accepted,ACCEPTED,False,2025-11-16 14:16:48.236317371,,e95b0cce-02b3-7294-6faa-91329deea5e1,1736d87e-38ff-86a6-7181-0e5237e41eb5,3000,,6000,,,True,,4,,,True,Manager,1,2,ACCEPT,False,0,0,2025-11-12 13:40:10.027331844,2025-11-16 14:16:48.236317371,2025-11-13 15:02:14.499142867
556,INT-556,560,1001,EXP-560,1,INT,INV-9927,2025-12-15,1071.85,1,,,,,,,Accepted,ACCEPTED,False,2025-12-17 09:23:44.277998540,,e95b0cce-02b3-7294-6faa-91329deea5e1,1736d87e-38ff-86a6-7181-0e5237e41eb5,3000,,6000,,,True,,4,,,True,Manager,1,2,ACCEPT,False,0,0,2025-12-13 16:39:56.370055392,2025-12-17 09:23:44.277998540,2025-12-15 07:10:23.024684563
557,INT-557,563,1001,EXP-563,1,INT,,2026-01-09,1054.75,1,,,,,,,Accepted,ACCEPTED,False,2026-01-12 00:21:36.404329177,,e95b0cce-02b3-7294-6faa-91329deea5e1,1736d87e-38ff-86a6-7181-0e5237e41eb5,3000,,6000,,,True,,4,,,True,Manager,1,2,ACCEPT,False,0,0,2026-01-07 19:33:00.336668610,2026-01-12 00:21:36.404329177,2026-01-09 04:47:04.593029573
558,INT-558,566,1001,EXP-566,1,INT,,2026-02-09,1051.56,1,,,,,,,Accepted,ACCEPTED,False,2026-02-14 17:28:07.390164149,,e95b0cce-02b3-7294-6faa-91329deea5e1,1736d87e-38ff-86a6-7181-0e5237e41eb5,3000,,6000,,,True,,4,,,True,Manager,1,1,ACCEPT,False,0,0,2026-02-08 19:05:44.181430043,2026-02-14 17:28:07.390164149,2026-02-09 13:36:14.979212654
