item_pk,item_id,report_pk,employee_id,report_id,expense_type_id,expense_category_code,bill_number,bill_date,bill_amount,bill_currency_id,overridden_amount,mileage_unit,mileage_quantity,mileage_rate_per_unit,mileage_original_rate_per_unit,mileage_overridden_quantity,item_status,report_status,auto_approved,approval_date,rejection_date,policy_id,rule_id,limit_per_claim,limit_per_day,limit_per_month,limit_per_quarter,limit_per_year,allow_beyond_limit,frequency_per_day,frequency_per_month,frequency_per_quarter,frequency_per_year,allow_beyond_frequency,configured_reviewer_chain,configured_reviewer_count,remark_count,last_workflow_action,is_duplicate_flagged,duplicate_match_count,override_count,item_created_on,item_updated_on,submission_date
511,MEAL-511,511,1001,EXP-511,3,MEAL,INV-54982,2025-01-02,411.07,1,,,,,,,Accepted,ACCEPTED,False,2025-01-16 11:15:26.798593607,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2025-01-11 12:33:45.112106322,2025-01-16 11:15:26.798593607,2025-01-12 00:00:00.000000000
512,MEAL-512,512,1001,EXP-512,3,MEAL,INV-20356,2025-01-07,362.27,1,,,,,,,Paid,PAID,False,2025-01-23 00:54:13.006225527,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-01-16 18:59:27.504438691,2025-01-23 00:54:13.006225527,2025-01-18 02:40:39.087467232
513,MEAL-513,513,1001,EXP-513,3,MEAL,851980,2025-01-15,249.7,1,,,,,,,Paid,PAID,False,2025-02-02 21:58:36.014710989,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2025-01-26 11:15:15.347821445,2025-02-02 21:58:36.014710989,2025-01-26 18:40:39.514075898
514,MEAL-514,514,1001,EXP-514,3,MEAL,150946,2025-01-26,257.38,1,,,,,,,Accepted,ACCEPTED,False,2025-02-10 00:07:51.408312148,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2025-02-04 05:11:38.181629846,2025-02-10 00:07:51.408312148,2025-02-04 08:13:22.544840483
515,MEAL-515,515,1001,EXP-515,3,MEAL,,2025-01-31,518.88,1,,,,,,,Accepted,ACCEPTED,False,2025-02-18 20:03:43.076439392,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2025-02-11 06:41:18.798719766,2025-02-18 20:03:43.076439392,2025-02-11 19:39:26.524514754
516,MEAL-516,515,1001,EXP-515,3,MEAL,56473,2025-02-05,208.5,1,,,,,,,Accepted,ACCEPTED,False,2025-02-19 17:55:29.391521334,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2025-02-14 00:31:20.756912991,2025-02-19 17:55:29.391521334,2025-02-14 19:39:26.524514754
517,MEAL-517,516,1001,EXP-516,3,MEAL,,2025-02-16,340.38,1,,,,,,,Accepted,ACCEPTED,False,2025-03-04 20:38:57.044316505,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2025-02-26 01:41:20.343552328,2025-03-04 20:38:57.044316505,2025-02-26 16:59:46.834946882
518,MEAL-518,517,1001,EXP-517,3,MEAL,,2025-02-21,315.79,1,,,,,,,Accepted,ACCEPTED,False,2025-03-11 09:21:17.188014398,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2025-03-06 19:30:33.185438892,2025-03-11 09:21:17.188014398,2025-03-07 00:32:42.319670359
519,MEAL-519,518,1001,EXP-518,3,MEAL,INV-81355,2025-03-04,568.96,1,,,,,,,Accepted,ACCEPTED,False,2025-03-17 14:07:49.071981000,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2025-03-11 20:20:42.489099994,2025-03-17 14:07:49.071981000,2025-03-12 21:38:54.752888014
520,MEAL-520,519,1001,EXP-519,3,MEAL,,2025-03-10,156.01,1,,,,,,,Paid,PAID,False,2025-03-27 06:53:01.778774435,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2025-03-20 23:01:17.739897570,2025-03-27 06:53:01.778774435,2025-03-21 00:40:10.773224741
521,MEAL-521,520,1001,EXP-520,3,MEAL,279330,2025-03-17,402.83,1,,,,,,,Accepted,ACCEPTED,False,2025-04-02 00:24:30.644605296,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2025-03-26 02:53:47.256599436,2025-04-02 00:24:30.644605296,2025-03-27 04:01:27.126993107
522,MEAL-522,521,1001,EXP-521,3,MEAL,INV-44514,2025-03-24,293.23,1,,,,,,,Accepted,ACCEPTED,False,2025-04-07 22:47:15.749120331,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-04-03 08:18:23.541021925,2025-04-07 22:47:15.749120331,2025-04-03 17:18:36.945062182
523,MEAL-523,522,1001,EXP-522,3,MEAL,INV-99852,2025-03-30,278.26,1,,,,,,,Paid,PAID,False,2025-04-13 12:14:09.638417289,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2025-04-08 22:16:20.896752417,2025-04-13 12:14:09.638417289,2025-04-09 01:42:25.518692342
524,MEAL-524,523,1001,EXP-523,3,MEAL,,2025-04-12,84.02,1,,,,,,,Accepted,ACCEPTED,True,2025-04-28 05:55:26.147842681,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,,False,0,0,2025-04-21 13:21:44.802334194,2025-04-28 05:55:26.147842681,2025-04-21 18:48:35.530088456
525,MEAL-525,525,1001,EXP-525,3,MEAL,INV-23140,2025-04-18,211.9,1,,,,,,,Paid,PAID,False,2025-05-04 04:53:34.267161854,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2025-04-27 12:03:55.098641721,2025-05-04 04:53:34.267161854,2025-04-28 13:31:03.600559710
526,MEAL-526,526,1001,EXP-526,3,MEAL,650621,2025-04-26,171.67,1,,,,,,,Paid,PAID,False,2025-05-13 19:01:50.607728009,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2025-05-06 07:48:47.352047424,2025-05-13 19:01:50.607728009,2025-05-07 03:33:24.726405997
527,MEAL-527,527,1001,EXP-527,3,MEAL,51438,2025-05-06,221.57,1,,,,,,,Accepted,ACCEPTED,False,2025-05-18 11:21:03.136700365,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2025-05-12 04:18:43.119156672,2025-05-18 11:21:03.136700365,2025-05-13 00:00:32.277061050
528,MEAL-528,528,1001,EXP-528,3,MEAL,,2025-05-12,496.22,1,,,,,,,Accepted,ACCEPTED,False,2025-05-27 04:03:09.660759046,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2025-05-22 10:37:15.090164884,2025-05-27 04:03:09.660759046,2025-05-22 15:14:16.727444674
529,MEAL-529,530,1001,EXP-530,3,MEAL,739669,2025-05-29,284.21,1,,,,,,,Paid,PAID,False,2025-06-08 07:53:01.900394520,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2025-06-01 11:20:52.541464608,2025-06-08 07:53:01.900394520,2025-06-02 20:39:01.182742392
530,MEAL-530,531,1001,EXP-531,3,MEAL,321268,2025-06-01,176.2,1,,,,,,,Paid,PAID,False,2025-06-17 02:53:39.260221346,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-06-10 13:20:43.321484034,2025-06-17 02:53:39.260221346,2025-06-11 02:21:14.663113724
531,MEAL-531,532,1001,EXP-532,3,MEAL,,2025-06-04,305.91,1,,,,,,,Paid,PAID,False,2025-06-23 15:46:02.494701457,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2025-06-15 08:10:42.655589559,2025-06-23 15:46:02.494701457,2025-06-16 19:43:54.683133015
532,MEAL-532,533,1001,EXP-533,3,MEAL,,2025-06-13,329.83,1,,,,,,,Accepted,ACCEPTED,False,2025-07-03 09:42:35.632629408,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-06-23 22:57:08.956635598,2025-07-03 09:42:35.632629408,2025-06-25 04:45:13.981623615
533,MEAL-533,534,1001,EXP-534,3,MEAL,INV-94981,2025-06-22,154.45,1,,,,,,,Accepted,ACCEPTED,False,2025-07-06 13:21:53.452367689,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2025-06-30 22:40:14.103404762,2025-07-06 13:21:53.452367689,2025-07-02 13:02:12.467243151
534,MEAL-534,535,1001,EXP-535,3,MEAL,,2025-07-02,325.06,1,,,,,,,Accepted,ACCEPTED,False,2025-07-20 03:25:39.324440578,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2025-07-12 08:52:09.150999561,2025-07-20 03:25:39.324440578,2025-07-12 10:16:49.058369257
535,MEAL-535,536,1001,EXP-536,3,MEAL,216054,2025-07-08,265.85,1,,,,,,,Paid,PAID,False,2025-07-27 12:17:08.321656315,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2025-07-20 18:58:11.349416681,2025-07-27 12:17:08.321656315,2025-07-20 21:34:36.213095690
536,MEAL-536,537,1001,EXP-537,3,MEAL,,2025-07-23,294.23,1,260.84,,,,,,Accepted,ACCEPTED,False,2025-08-02 20:03:45.057262263,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,ACCEPT,False,0,1,2025-07-29 01:16:12.852013450,2025-08-02 20:03:45.057262263,2025-07-29 12:32:46.074292069
537,MEAL-537,538,1001,EXP-538,3,MEAL,,2025-07-26,308.17,1,,,,,,,Accepted,ACCEPTED,False,2025-08-08 21:28:06.537583308,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2025-08-05 16:22:08.545336716,2025-08-08 21:28:06.537583308,2025-08-05 19:43:17.817353844
538,MEAL-538,539,1001,EXP-539,3,MEAL,INV-46957,2025-08-04,162.88,1,,,,,,,Paid,PAID,False,2025-08-19 07:44:05.012320635,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2025-08-11 17:41:51.736826754,2025-08-19 07:44:05.012320635,2025-08-12 22:20:37.942521246
539,MEAL-539,540,1001,EXP-540,3,MEAL,109188,2025-08-09,518.0,1,,,,,,,Paid,PAID,False,2025-08-28 14:56:53.909073467,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2025-08-20 01:21:14.371921406,2025-08-28 14:56:53.909073467,2025-08-20 16:44:21.067745596
540,MEAL-540,541,1001,EXP-541,3,MEAL,INV-71959,2025-08-21,212.17,1,,,,,,,Accepted,ACCEPTED,False,2025-09-06 03:46:55.593931014,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-08-30 20:20:30.753194326,2025-09-06 03:46:55.593931014,2025-08-31 13:23:28.053476724
541,MEAL-541,542,1001,EXP-542,3,MEAL,,2025-09-01,385.76,1,,,,,,,Paid,PAID,False,2025-09-16 06:07:14.056003312,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-09-06 19:34:36.379205925,2025-09-16 06:07:14.056003312,2025-09-08 03:17:37.608316303
542,MEAL-542,543,1001,EXP-543,3,MEAL,252895,2025-09-05,323.16,1,,,,,,,Paid,PAID,False,2025-09-23 02:18:56.179316467,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2025-09-16 16:42:21.582591998,2025-09-23 02:18:56.179316467,2025-09-17 04:44:47.046154058
543,MEAL-543,544,1001,EXP-544,3,MEAL,,2025-09-11,324.42,1,,,,,,,Accepted,ACCEPTED,False,2025-09-27 07:13:32.533216528,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2025-09-22 16:54:12.018513482,2025-09-27 07:13:32.533216528,2025-09-23 14:10:59.253976460
544,MEAL-544,545,1001,EXP-545,3,MEAL,486054,2025-09-17,313.56,1,,,,,,,Paid,PAID,False,2025-10-04 09:43:33.490594955,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-09-30 00:51:05.499531513,2025-10-04 09:43:33.490594955,2025-09-30 06:28:13.002861155
545,MEAL-545,546,1001,EXP-546,3,MEAL,581578,2025-09-23,394.95,1,,,,,,,Paid,PAID,False,2025-10-11 13:49:17.933595193,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2025-10-04 08:38:22.078272008,2025-10-11 13:49:17.933595193,2025-10-04 17:15:39.185989485
546,MEAL-546,547,1001,EXP-547,3,MEAL,INV-74436,2025-09-28,252.81,1,,,,,,,Accepted,ACCEPTED,False,2025-10-14 10:41:57.994307470,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-10-10 23:30:20.828038996,2025-10-14 10:41:57.994307470,2025-10-11 14:36:33.686073280
547,MEAL-547,548,1001,EXP-548,3,MEAL,INV-75654,2025-10-09,275.59,1,,,,,,,Paid,PAID,False,2025-10-21 16:25:24.595775843,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2025-10-16 17:07:56.827137486,2025-10-21 16:25:24.595775843,2025-10-17 06:05:49.247546161
548,MEAL-548,548,1001,EXP-548,3,MEAL,INV-71146,2025-10-11,267.79,1,,,,,,,Accepted,PAID,False,2025-10-26 09:17:09.930850028,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2025-10-19 05:40:04.859898255,2025-10-26 09:17:09.930850028,2025-10-20 06:05:49.247546161
549,MEAL-549,549,1001,EXP-549,3,MEAL,INV-16807,2025-10-13,29.39,1,,,,,,,Accepted,ACCEPTED,True,2025-10-29 19:01:55.526213778,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,,False,0,0,2025-10-23 23:43:28.306318247,2025-10-29 19:01:55.526213778,2025-10-25 02:35:15.722170824
550,MEAL-550,550,1001,EXP-550,3,MEAL,INV-25794,2025-10-18,488.25,1,,,,,,,Paid,PAID,False,2025-11-02 17:09:46.239813037,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2025-10-28 07:34:59.566923239,2025-11-02 17:09:46.239813037,2025-10-28 10:08:55.599203622
551,MEAL-551,551,1001,EXP-551,3,MEAL,189082,2025-10-24,277.04,1,,,,,,,Paid,PAID,False,2025-11-10 03:34:26.500160274,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-11-02 10:43:02.960953160,2025-11-10 03:34:26.500160274,2025-11-03 16:32:58.840315336
552,MEAL-552,552,1001,EXP-552,3,MEAL,INV-62407,2025-10-31,204.27,1,,,,,,,Accepted,ACCEPTED,False,2025-11-14 05:16:20.758823303,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2025-11-08 05:57:02.737705733,2025-11-14 05:16:20.758823303,2025-11-09 14:58:10.933173118
553,MEAL-553,554,1001,EXP-554,3,MEAL,INV-66523,2025-11-07,255.46,1,177.74,,,,,,Accepted,ACCEPTED,False,2025-11-23 09:48:14.718475207,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,ACCEPT,False,0,1,2025-11-18 21:34:03.650398800,2025-11-23 09:48:14.718475207,2025-11-19 16:39:40.661650014
554,MEAL-554,555,1001,EXP-555,3,MEAL,59361,2025-11-18,248.62,1,,,,,,,Accepted,ACCEPTED,False,2025-12-02 08:58:24.760563475,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-11-25 23:47:46.681540701,2025-12-02 08:58:24.760563475,2025-11-26 22:25:29.532248399
555,MEAL-555,556,1001,EXP-556,3,MEAL,924701,2025-11-23,450.56,1,,,,,,,Accepted,ACCEPTED,False,2025-12-07 22:58:16.544643562,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2025-11-30 19:12:10.469141754,2025-12-07 22:58:16.544643562,2025-12-02 09:35:52.581664139
556,MEAL-556,557,1001,EXP-557,3,MEAL,INV-5858,2025-11-27,695.07,1,,,,,,,Paid,PAID,False,2025-12-12 19:39:25.274567778,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-12-08 04:05:32.715357072,2025-12-12 19:39:25.274567778,2025-12-08 05:11:30.608537820
557,MEAL-557,558,1001,EXP-558,3,MEAL,INV-62483,2025-12-03,373.48,1,,,,,,,Accepted,ACCEPTED,False,2025-12-20 15:20:34.583177550,,9ba80cef-e953-7cad-e66e-7a5eb71f63a3,3440a60c-e837-34d1-4dd9-9ec8691f7b67,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2025-12-13 11:57:32.885794288,2025-12-20 15:20:34.583177550,2025-12-14 01:31:18.562464460
