item_pk,item_id,report_pk,employee_id,report_id,expense_type_id,expense_category_code,bill_number,bill_date,bill_amount,bill_currency_id,overridden_amount,mileage_unit,mileage_quantity,mileage_rate_per_unit,mileage_original_rate_per_unit,mileage_overridden_quantity,item_status,report_status,auto_approved,approval_date,rejection_date,policy_id,rule_id,limit_per_claim,limit_per_day,limit_per_month,limit_per_quarter,limit_per_year,allow_beyond_limit,frequency_per_day,frequency_per_month,frequency_per_quarter,frequency_per_year,allow_beyond_frequency,configured_reviewer_chain,configured_reviewer_count,remark_count,last_workflow_action,is_duplicate_flagged,duplicate_match_count,override_count,item_created_on,item_updated_on,submission_date
512,INT-512,503,1000,EXP-503,2,INT,INV-13514,2025-01-11,751.6,1,,,,,,,Rejected,REJECTED,False,,2025-01-16 00:50:22.413981789,7300c1d5-e4cd-b30f-ee19-0ccd7fe118c4,3c62cbb7-e878-3250-c159-d20d81c5910b,3000,,6000,,,True,,4,,,True,Manager,1,1,REJECT,False,0,0,2025-01-11 10:29:45.642206742,2025-01-16 00:50:22.413981789,2025-01-13 00:00:00.000000000
513,INT-513,506,1000,EXP-506,2,INT,,2025-02-09,725.7,1,,,,,,,Paid,PAID,False,2025-02-19 18:13:05.963283322,,7300c1d5-e4cd-b30f-ee19-0ccd7fe118c4,3c62cbb7-e878-3250-c159-d20d81c5910b,3000,,6000,,,True,,4,,,True,Manager,1,0,ACCEPT,False,0,0,2025-02-13 19:12:28.529809727,2025-02-19 18:13:05.963283322,2025-02-13 22:28:50.269974046
514,INT-514,510,1000,EXP-510,2,INT,,2025-03-19,729.83,1,,,,,,,Accepted,ACCEPTED,False,2025-03-26 21:14:58.557063610,,7300c1d5-e4cd-b30f-ee19-0ccd7fe118c4,3c62cbb7-e878-3250-c159-d20d81c5910b,3000,,6000,,,True,,4,,,True,Manager,1,0,ACCEPT,False,0,0,2025-03-18 14:39:36.729124319,2025-03-26 21:14:58.557063610,2025-03-19 09:21:53.040742669
515,INT-515,515,1000,EXP-515,2,INT,INV-73808,2025-04-17,740.82,1,,,,,,,Accepted,ACCEPTED,False,2025-04-23 17:54:08.373774908,,7300c1d5-e4cd-b30f-ee19-0ccd7fe118c4,3c62cbb7-e878-3250-c159-d20d81c5910b,3000,,6000,,,True,,4,,,True,Manager,1,2,ACCEPT,False,0,0,2025-04-16 11:30:55.357439206,2025-04-23 17:54:08.373774908,2025-04-17 23:22:39.384428581
516,INT-516,518,1000,EXP-518,2,INT,235920,2025-05-13,705.11,1,,,,,,,Paid,PAID,False,2025-05-19 21:31:54.704478610,,7300c1d5-e4cd-b30f-ee19-0ccd7fe118c4,3c62cbb7-e878-3250-c159-d20d81c5910b,3000,,6000,,,True,,4,,,True,Manager,1,1,ACCEPT,False,0,0,2025-05-13 23:37:37.127777116,2025-05-19 21:31:54.704478610,2025-05-14 20:53:29.871108866
517,INT-517,520,1000,EXP-520,2,INT,68508,2025-06-13,748.43,1,,,,,,,Rejected,REJECTED,False,,2025-06-21 03:29:48.982114042,7300c1d5-e4cd-b30f-ee19-0ccd7fe118c4,3c62cbb7-e878-3250-c159-d20d81c5910b,3000,,6000,,,True,,4,,,True,Manager,1,2,REJECT,False,0,0,2025-06-16 03:43:57.775991197,2025-06-21 03:29:48.982114042,2025-06-16 09:19:55.530607100
518,INT-518,525,1000,EXP-525,2,INT,INV-95415,2025-07-11,687.39,1,,,,,,,Accepted,ACCEPTED,False,2025-07-16 16:07:11.257261324,,7300c1d5-e4cd-b30f-ee19-0ccd7fe118c4,3c62cbb7-e878-3250-c159-d20d81c5910b,3000,,6000,,,True,,4,,,True,Manager,1,2,ACCEPT,False,0,0,2025-07-09 21:43:41.501384397,2025-07-16 16:07:11.257261324,2025-07-11 06:43:33.107360754
519,INT-519,528,1000,EXP-528,2,INT,,2025-08-07,692.36,1,,,,,,,Accepted,ACCEPTED,False,2025-08-13 10:36:17.538832896,,7300c1d5-e4cd-b30f-ee19-0ccd7fe118c4,3c62cbb7-e878-3250-c159-d20d81c5910b,3000,,6000,,,True,,4,,,True,Manager,1,0,ACCEPT,False,0,0,2025-08-07 05:14:40.131187136,2025-08-13 10:36:17.538832896,2025-08-07 14:18:32.549230540
520,INT-520,530,1000,EXP-530,2,INT,,2025-09-01,675.63,1,,,,,,,Rejected,REJECTED,False,,2025-09-08 04:14:44.848465912,7300c1d5-e4cd-b30f-ee19-0ccd7fe118c4,3c62cbb7-e878-3250-c159-d20d81c5910b,3000,,6000,,,True,,4,,,True,Manager,1,0,REJECT,False,0,0,2025-09-03 16:35:32.036380324,2025-09-08 04:14:44.848465912,2025-09-04 03:35:01.031683685
521,INT-521,532,1000,EXP-532,2,INT,,2025-09-30,710.36,1,,,,,,,Paid,PAID,False,2025-10-10 00:55:55.280449446,,7300c1d5-e4cd-b30f-ee19-0ccd7fe118c4,3c62cbb7-e878-3250-c159-d20d81c5910b,3000,,6000,,,True,,4,,,True,Manager,1,2,ACCEPT,False,0,0,2025-10-02 12:49:57.909585979,2025-10-10 00:55:55.280449446,2025-10-03 23:48:47.767903521
522,INT-522,537,1000,EXP-537,2,INT,,2025-11-01,683.15,1,,,,,,,Accepted,PAID,False,2025-11-08 07:37:19.023447880,,7300c1d5-e4cd-b30f-ee19-0ccd7fe118c4,3c62cbb7-e878-3250-c159-d20d81c5910b,3000,,6000,,,True,,4,,,True,Manager,1,2,ACCEPT,False,0,0,2025-11-03 00:05:31.714745234,2025-11-08 07:37:19.023447880,2025-11-03 12:23:05.108973050
523,INT-523,540,1000,EXP-540,2,INT,INV-43393,2025-12-08,702.28,1,,,,,,,Accepted,ACCEPTED,False,2025-12-13 10:31:03.105826821,,7300c1d5-e4cd-b30f-ee19-0ccd7fe118c4,3c62cbb7-e878-3250-c159-d20d81c5910b,3000,,6000,,,True,,4,,,True,Manager,1,0,ACCEPT,False,0,0,2025-12-09 10:54:44.665575728,2025-12-13 10:31:03.105826821,2025-12-10 13:57:18.556335530
524,INT-524,544,1000,EXP-544,2,INT,,2026-01-10,722.47,1,,,,,,,Accepted,ACCEPTED,False,2026-01-16 04:02:43.083673569,,7300c1d5-e4cd-b30f-ee19-0ccd7fe118c4,3c62cbb7-e878-3250-c159-d20d81c5910b,3000,,6000,,,True,,4,,,True,Manager,1,2,ACCEPT,False,0,0,2026-01-10 18:54:29.642903372,2026-01-16 04:02:43.083673569,2026-01-11 19:02:25.162155640
525,INT-525,549,1000,EXP-549,2,INT,,2026-02-11,705.51,1,,,,,,,Paid,PAID,False,2026-02-19 08:05:10.221937700,,7300c1d5-e4cd-b30f-ee19-0ccd7fe118c4,3c62cbb7-e878-3250-c159-d20d81c5910b,3000,,6000,,,True,,4,,,True,Manager,1,0,ACCEPT,False,0,0,2026-02-13 18:15:35.550343551,2026-02-19 08:05:10.221937700,2026-02-14 04:08:34.522153306
526,INT-526,552,1000,EXP-552,2,INT,INV-64068,2026-03-14,736.05,1,,,,,,,Paid,PAID,False,2026-03-18 03:05:55.512116496,,7300c1d5-e4cd-b30f-ee19-0ccd7fe118c4,3c62cbb7-e878-3250-c159-d20d81c5910b,3000,,6000,,,True,,4,,,True,Manager,1,0,ACCEPT,False,0,0,2026-03-13 03:11:07.204850990,2026-03-18 03:05:55.512116496,2026-03-14 15:51:17.158314132
527,INT-527,554,1000,EXP-554,2,INT,INV-66069,2026-04-09,725.23,1,,,,,,,Paid,PAID,False,2026-04-14 16:54:41.929190919,,7300c1d5-e4cd-b30f-ee19-0ccd7fe118c4,3c62cbb7-e878-3250-c159-d20d81c5910b,3000,,6000,,,True,,4,,,True,Manager,1,2,ACCEPT,False,0,0,2026-04-08 12:51:29.037744963,2026-04-14 16:54:41.929190919,2026-04-09 17:12:57.225766263
528,INT-528,559,1000,EXP-559,2,INT,,2026-05-07,688.11,1,,,,,,,Paid,PAID,False,2026-05-11 11:37:40.999493684,,7300c1d5-e4cd-b30f-ee19-0ccd7fe118c4,3c62cbb7-e878-3250-c159-d20d81c5910b,3000,,6000,,,True,,4,,,True,Manager,1,1,ACCEPT,False,0,0,2026-05-06 18:30:44.630524770,2026-05-11 11:37:40.999493684,2026-05-08 08:14:38.688879983
529,INT-529,562,1000,EXP-562,2,INT,INV-50660,2026-06-04,748.42,1,,,,,,,Rejected,REJECTED,False,,2026-06-11 01:57:53.584123766,7300c1d5-e4cd-b30f-ee19-0ccd7fe118c4,3c62cbb7-e878-3250-c159-d20d81c5910b,3000,,6000,,,True,,4,,,True,Manager,1,1,REJECT,False,0,0,2026-06-05 01:54:24.787225219,2026-06-11 01:57:53.584123766,2026-06-05 10:37:11.657550025
530,TRVL-530,509,1000,EXP-509,8,TRVL,,2025-03-02,18631.28,1,,,,,,,Accepted,ACCEPTED,False,2025-03-12 00:20:10.812564528,,7ab38b1c-2086-cc57-f005-84c2e5fe9b8e,3480b1bc-d183-ddba-164b-1569f2d8eba1,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,ACCEPT,False,0,0,2025-03-04 16:54:06.448124219,2025-03-12 00:20:10.812564528,2025-03-05 00:00:00.000000000
531,TRVL-531,522,1000,EXP-522,8,TRVL,INV-76227,2025-06-26,27285.74,1,,,,,,,Rejected,REJECTED,False,,2025-07-03 04:40:51.446099661,7ab38b1c-2086-cc57-f005-84c2e5fe9b8e,3480b1bc-d183-ddba-164b-1569f2d8eba1,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,1,REJECT,False,0,0,2025-06-28 22:10:20.729915492,2025-07-03 04:40:51.446099661,2025-06-29 23:31:38.517652570
532,TRVL-532,534,1000,EXP-534,8,TRVL,,2025-10-15,25760.89,1,,,,,,,Rejected,REJECTED,False,,2025-10-19 13:44:56.140582397,7ab38b1c-2086-cc57-f005-84c2e5fe9b8e,3480b1bc-d183-ddba-164b-1569f2d8eba1,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,1,REJECT,False,0,0,2025-10-14 05:19:35.411992370,2025-10-19 13:44:56.140582397,2025-10-15 06:43:06.536664626
533,TRVL-533,550,1000,EXP-550,8,TRVL,INV-93193,2026-02-22,28206.95,1,,,,,,,Rejected,REJECTED,False,,2026-02-24 17:18:01.960543083,7ab38b1c-2086-cc57-f005-84c2e5fe9b8e,3480b1bc-d183-ddba-164b-1569f2d8eba1,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,1,REJECT,False,0,0,2026-02-22 07:04:48.320422131,2026-02-24 17:18:01.960543083,2026-02-22 17:05:21.366328838
534,TRVL-534,564,1000,EXP-564,8,TRVL,122060,2026-06-17,36166.45,1,,,,,,,Accepted,ACCEPTED,False,2026-06-27 13:25:11.914609779,,7ab38b1c-2086-cc57-f005-84c2e5fe9b8e,3480b1bc-d183-ddba-164b-1569f2d8eba1,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,0,ACCEPT,False,0,0,2026-06-19 19:31:44.386634618,2026-06-27 13:25:11.914609779,2026-06-20 23:35:05.374174144
535,TRVL-535,501,1000,EXP-501,6,TRVL,INV-69822,2025-01-02,339.37,1,,,,,,,Accepted,ACCEPTED,False,2025-01-13 03:28:35.608588928,,7ab38b1c-2086-cc57-f005-84c2e5fe9b8e,3480b1bc-d183-ddba-164b-1569f2d8eba1,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,1,ACCEPT,False,0,0,2025-01-05 09:21:19.464600303,2025-01-13 03:28:35.608588928,2025-01-06 00:00:00.000000000
536,TRVL-536,502,1000,EXP-502,6,TRVL,882336,2025-01-07,211.73,1,,,,,,,Accepted,ACCEPTED,False,2025-01-18 14:53:46.114318468,,7ab38b1c-2086-cc57-f005-84c2e5fe9b8e,3480b1bc-d183-ddba-164b-1569f2d8eba1,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,ACCEPT,False,0,0,2025-01-09 16:35:20.757596029,2025-01-18 14:53:46.114318468,2025-01-11 02:27:44.758244093
537,TRVL-537,504,1000,EXP-504,6,TRVL,643377,2025-01-24,321.78,1,,,,,,,Rejected,REJECTED,False,,2025-02-02 22:01:59.110519218,7ab38b1c-2086-cc57-f005-84c2e5fe9b8e,3480b1bc-d183-ddba-164b-1569f2d8eba1,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,0,REJECT,False,0,0,2025-01-28 03:36:29.097215627,2025-02-02 22:01:59.110519218,2025-01-28 22:14:50.452526609
538,TRVL-538,505,1000,EXP-505,6,TRVL,758275,2025-02-09,998.24,1,,,,,,,Accepted,ACCEPTED,False,2025-02-20 00:26:01.972003136,,7ab38b1c-2086-cc57-f005-84c2e5fe9b8e,3480b1bc-d183-ddba-164b-1569f2d8eba1,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,1,ACCEPT,False,0,0,2025-02-09 18:59:15.782586572,2025-02-20 00:26:01.972003136,2025-02-11 09:27:46.356222929
539,TRVL-539,508,1000,EXP-508,6,TRVL,631353,2025-03-01,579.52,1,,,,,,,Paid,PAID,False,2025-03-08 22:49:04.974751649,,7ab38b1c-2086-cc57-f005-84c2e5fe9b8e,3480b1bc-d183-ddba-164b-1569f2d8eba1,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,1,ACCEPT,False,0,0,2025-03-03 02:16:42.287019930,2025-03-08 22:49:04.974751649,2025-03-03 09:38:37.892798553
540,TRVL-540,510,1000,EXP-510,6,TRVL,677367,2025-03-08,74.99,1,,,,,,,Accepted,ACCEPTED,True,2025-03-21 23:49:46.471657531,,7ab38b1c-2086-cc57-f005-84c2e5fe9b8e,3480b1bc-d183-ddba-164b-1569f2d8eba1,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,0,,False,0,0,2025-03-13 13:15:57.443519928,2025-03-21 23:49:46.471657531,2025-03-14 14:39:45.113373160
541,TRVL-541,511,1000,EXP-511,6,TRVL,INV-31274,2025-03-23,348.8,1,,,,,,,Paid,PAID,False,2025-04-01 07:25:12.303722718,,7ab38b1c-2086-cc57-f005-84c2e5fe9b8e,3480b1bc-d183-ddba-164b-1569f2d8eba1,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,1,ACCEPT,False,0,0,2025-03-25 22:56:02.822945455,2025-04-01 07:25:12.303722718,2025-03-26 16:42:47.597944950
542,TRVL-542,513,1000,EXP-513,6,TRVL,299477,2025-03-29,729.16,1,,,,,,,Accepted,ACCEPTED,False,2025-04-13 09:16:35.789521576,,7ab38b1c-2086-cc57-f005-84c2e5fe9b8e,3480b1bc-d183-ddba-164b-1569f2d8eba1,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,ACCEPT,False,0,0,2025-04-05 18:30:34.916370356,2025-04-13 09:16:35.789521576,2025-04-06 04:40:16.520392654
543,TRVL-543,514,1000,EXP-514,6,TRVL,,2025-04-13,809.07,1,,,,,,,Accepted,ACCEPTED,False,2025-04-19 23:07:45.196509922,,7ab38b1c-2086-cc57-f005-84c2e5fe9b8e,3480b1bc-d183-ddba-164b-1569f2d8eba1,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,1,ACCEPT,False,0,0,2025-04-15 08:21:08.452957141,2025-04-19 23:07:45.196509922,2025-04-15 12:41:10.885125765
544,TRVL-544,517,1000,EXP-517,6,TRVL,,2025-05-03,500.13,1,,,,,,,Rejected,REJECTED,False,,2025-05-12 10:30:54.980439166,7ab38b1c-2086-cc57-f005-84c2e5fe9b8e,3480b1bc-d183-ddba-164b-1569f2d8eba1,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,0,REJECT,False,0,0,2025-05-06 17:40:57.031852630,2025-05-12 10:30:54.980439166,2025-05-08 02:15:35.499752590
545,TRVL-545,518,1000,EXP-518,6,TRVL,44646,2025-05-07,837.13,1,,,,,,,Rejected,PAID,False,,2025-05-17 06:52:32.258576269,7ab38b1c-2086-cc57-f005-84c2e5fe9b8e,3480b1bc-d183-ddba-164b-1569f2d8eba1,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,REJECT,False,0,0,2025-05-09 20:43:23.272830997,2025-05-17 06:52:32.258576269,2025-05-11 02:15:35.499752590
546,TRVL-546,519,1000,EXP-519,6,TRVL,INV-20328,2025-05-24,852.36,1,,,,,,,Accepted,ACCEPTED,False,2025-06-07 06:15:17.535036155,,7ab38b1c-2086-cc57-f005-84c2e5fe9b8e,3480b1bc-d183-ddba-164b-1569f2d8eba1,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,0,ACCEPT,False,0,0,2025-05-29 18:42:42.606424059,2025-06-07 06:15:17.535036155,2025-05-31 08:58:25.864010864
547,TRVL-547,521,1000,EXP-521,6,TRVL,246200,2025-06-12,1087.87,1,,,,,,,Accepted,ACCEPTED,False,2025-06-26 01:44:20.299524459,,7ab38b1c-2086-cc57-f005-84c2e5fe9b8e,3480b1bc-d183-ddba-164b-1569f2d8eba1,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,ACCEPT,False,0,0,2025-06-18 22:10:36.907809194,2025-06-26 01:44:20.299524459,2025-06-20 03:48:27.267474266
548,TRVL-548,523,1000,EXP-523,6,TRVL,115264,2025-06-27,972.53,1,,,,,,,Rejected,REJECTED,False,,2025-07-03 14:57:35.586687759,7ab38b1c-2086-cc57-f005-84c2e5fe9b8e,3480b1bc-d183-ddba-164b-1569f2d8eba1,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,REJECT,False,0,0,2025-07-01 06:51:43.454094237,2025-07-03 14:57:35.586687759,2025-07-01 22:06:22.348543567
549,TRVL-549,526,1000,EXP-526,6,TRVL,,2025-07-11,591.52,1,,,,,,,Accepted,ACCEPTED,False,2025-07-20 10:13:55.100946510,,7ab38b1c-2086-cc57-f005-84c2e5fe9b8e,3480b1bc-d183-ddba-164b-1569f2d8eba1,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,1,ACCEPT,False,0,0,2025-07-15 18:21:38.210685657,2025-07-20 10:13:55.100946510,2025-07-16 15:04:09.212934500
550,TRVL-550,528,1000,EXP-528,6,TRVL,,2025-08-02,624.64,1,,,,,,,Accepted,ACCEPTED,False,2025-08-13 09:55:11.594099808,,7ab38b1c-2086-cc57-f005-84c2e5fe9b8e,3480b1bc-d183-ddba-164b-1569f2d8eba1,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,ACCEPT,False,0,0,2025-08-06 00:24:28.568239526,2025-08-13 09:55:11.594099808,2025-08-07 08:17:57.500961509
551,TRVL-551,529,1000,EXP-529,6,TRVL,INV-68651,2025-08-17,680.76,1,,,,,,,Paid,PAID,False,2025-08-26 23:37:57.452792799,,7ab38b1c-2086-cc57-f005-84c2e5fe9b8e,3480b1bc-d183-ddba-164b-1569f2d8eba1,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,0,ACCEPT,False,0,0,2025-08-20 22:59:57.673803078,2025-08-26 23:37:57.452792799,2025-08-21 09:38:54.668311652
552,TRVL-552,529,1000,EXP-529,6,TRVL,,2025-08-22,639.27,1,,,,,,,Paid,PAID,False,2025-08-31 10:51:49.564355859,,7ab38b1c-2086-cc57-f005-84c2e5fe9b8e,3480b1bc-d183-ddba-164b-1569f2d8eba1,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,ACCEPT,False,0,0,2025-08-24 16:13:04.716558061,2025-08-31 10:51:49.564355859,2025-08-25 06:07:52.064881125
553,TRVL-553,530,1000,EXP-530,6,TRVL,,2025-08-31,785.63,1,,,,,,,Rejected,REJECTED,False,,2025-09-07 08:47:56.406689575,7ab38b1c-2086-cc57-f005-84c2e5fe9b8e,3480b1bc-d183-ddba-164b-1569f2d8eba1,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,0,REJECT,False,0,0,2025-09-03 19:18:29.118209358,2025-09-07 08:47:56.406689575,2025-09-04 19:40:06.029010818
554,TRVL-554,531,1000,EXP-531,6,TRVL,,2025-09-23,880.45,1,,,,,,,Accepted,ACCEPTED,False,2025-10-01 00:20:22.818561456,,7ab38b1c-2086-cc57-f005-84c2e5fe9b8e,3480b1bc-d183-ddba-164b-1569f2d8eba1,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,0,ACCEPT,False,0,0,2025-09-24 05:23:21.667565646,2025-10-01 00:20:22.818561456,2025-09-25 04:01:13.099344907
555,TRVL-555,533,1000,EXP-533,6,TRVL,,2025-09-27,752.01,1,,,,,,,Accepted,ACCEPTED,False,2025-10-09 19:32:22.419206579,,7ab38b1c-2086-cc57-f005-84c2e5fe9b8e,3480b1bc-d183-ddba-164b-1569f2d8eba1,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,0,ACCEPT,False,0,0,2025-10-03 08:18:45.185739428,2025-10-09 19:32:22.419206579,2025-10-04 09:06:20.754971515
556,TRVL-556,535,1000,EXP-535,6,TRVL,,2025-10-18,382.92,1,,,,,,,Paid,PAID,False,2025-11-01 19:43:57.750401679,,7ab38b1c-2086-cc57-f005-84c2e5fe9b8e,3480b1bc-d183-ddba-164b-1569f2d8eba1,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,ACCEPT,False,0,0,2025-10-23 20:30:07.932098714,2025-11-01 19:43:57.750401679,2025-10-24 10:18:50.728576240
557,TRVL-557,537,1000,EXP-537,6,TRVL,INV-43103,2025-10-30,413.82,1,,,,,,,Paid,PAID,False,2025-11-12 22:31:35.700939932,,7ab38b1c-2086-cc57-f005-84c2e5fe9b8e,3480b1bc-d183-ddba-164b-1569f2d8eba1,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,1,ACCEPT,False,0,0,2025-11-04 08:52:41.039877397,2025-11-12 22:31:35.700939932,2025-11-05 07:12:42.867819194
