employee_id,expense_category_code,expense_type_id,n_claims_total,n_clean_approved,n_rejected,reject_rate,amount_centre,amount_spread,amount_cv,amount_min,amount_max,gap_centre_days,gap_spread_days,lag_centre_days,lag_spread_days,months_active,first_claim,last_claim,pattern_type
1020,LEARN,12,2,1,1,0.5,13325.3,666.26,0.05,13325.3,13325.3,,,9.0,0.4,0.0,2025-01-28 00:00:00.000000000,2025-01-28 00:00:00.000000000,too_few
1020,LEARN,13,3,3,0,0.0,11770.73,6839.8,0.5811,5362.66,16384.11,254.0,28.2,13.0,3.0,16.7,2025-01-31 00:00:00.000000000,2026-06-24 14:07:19.629340576,inconsistent
1020,MEAL,5,6,5,1,0.16666666666666666,6113.44,305.67,0.05,5900.63,6255.73,96.0,4.8,4.0,1.5,12.3,2025-04-22 15:18:58.827698648,2026-05-01 09:13:50.993263459,steady
1020,TRVL,6,37,31,5,0.13513513513513514,331.59,16.58,0.05,315.36,353.68,14.5,2.2,2.0,1.5,17.0,2025-01-13 00:00:00.000000000,2026-06-15 11:00:43.385794662,steady
1021,MEAL,5,6,5,1,0.16666666666666666,8529.67,426.48,0.05,7943.6,8623.7,92.0,8.2,3.0,3.0,14.7,2025-02-22 00:00:00.000000000,2026-05-14 11:55:43.925767982,steady
1021,MED,15,2,2,0,0.0,66021.34,15043.65,0.2279,55874.54,76168.15,394.0,19.7,5.0,3.0,12.9,2025-05-30 00:00:00.000000000,2026-06-28 00:06:46.828857884,too_few
1021,TRVL,7,8,8,0,0.0,5903.28,1309.57,0.2218,4048.52,7306.93,69.0,16.3,2.0,1.5,15.6,2025-01-13 00:00:00.000000000,2026-05-04 10:31:44.764900784,moderate
1022,LEARN,11,4,1,3,0.75,1943.96,97.2,0.05,1943.96,1943.96,,,0.0,0.0,0.0,2026-05-07 05:59:57.067873454,2026-05-07 05:59:57.067873454,too_few
1022,LEARN,12,3,3,0,0.0,9291.48,464.57,0.05,9217.3,9681.96,162.5,8.1,3.0,1.5,10.7,2025-04-16 00:00:00.000000000,2026-03-07 20:31:30.969251098,steady
1022,MED,15,1,1,0,0.0,41205.71,2060.29,0.05,41205.71,41205.71,,,5.0,0.2,0.0,2026-04-03 00:00:00.000000000,2026-04-03 00:00:00.000000000,too_few
1022,TRVL,6,38,31,4,0.10526315789473684,688.85,179.63,0.2608,379.37,1224.31,14.0,3.7,8.0,1.5,16.5,2025-01-28 12:21:32.183917430,2026-06-14 19:46:44.269465043,moderate
1023,INT,2,18,14,1,0.05555555555555555,832.06,41.6,0.05,776.63,883.61,30.0,5.9,5.0,3.0,16.7,2025-01-25 00:00:00.000000000,2026-06-18 06:13:17.752115979,steady
1023,LEARN,13,2,2,0,0.0,8927.42,446.37,0.05,8853.08,9001.77,243.0,12.2,2.0,3.0,8.0,2025-06-21 00:00:00.000000000,2026-02-19 18:02:38.605563468,too_few
1023,MED,14,7,6,1,0.14285714285714285,1044.49,181.83,0.1741,333.18,1306.44,89.0,57.8,4.0,1.5,16.4,2025-01-24 00:00:00.000000000,2026-06-08 10:16:43.137093576,moderate
1023,MED,15,1,1,0,0.0,23718.93,1185.95,0.05,23718.93,23718.93,,,1.0,0.0,0.0,2025-09-26 00:00:00.000000000,2025-09-26 00:00:00.000000000,too_few
1023,TRVL,7,7,7,0,0.0,11423.17,1877.95,0.1644,8586.51,15966.15,78.5,6.7,3.0,3.0,15.4,2025-01-18 00:00:00.000000000,2026-05-03 08:37:14.729696262,moderate
1024,LEARN,12,1,1,0,0.0,9628.88,481.44,0.05,9628.88,9628.88,,,13.0,0.6,0.0,2025-04-15 00:00:00.000000000,2025-04-15 00:00:00.000000000,too_few
1024,MEAL,3,78,73,4,0.05128205128205128,463.09,95.39,0.206,315.22,621.01,7.0,1.5,4.0,1.5,17.6,2025-01-07 00:00:00.000000000,2026-06-27 09:03:10.927644963,moderate
1024,MED,14,5,4,1,0.2,1508.35,276.82,0.1835,1264.8,1815.3,117.0,31.1,2.0,0.7,13.1,2025-03-17 00:00:00.000000000,2026-04-19 13:42:51.822037713,moderate
1024,TRVL,7,7,5,1,0.14285714285714285,6348.07,317.4,0.05,6166.05,6621.8,74.0,9.6,2.0,0.1,9.8,2025-05-21 00:29:07.863957897,2026-03-15 02:25:13.106687294,steady
