employee_id,expense_category_code,expense_type_id,n_claims_total,n_clean_approved,n_rejected,reject_rate,amount_centre,amount_spread,amount_cv,amount_min,amount_max,gap_centre_days,gap_spread_days,lag_centre_days,lag_spread_days,months_active,first_claim,last_claim,pattern_type
1006,TRVL,6,40,40,0,0.0,377.21,18.86,0.05,346.86,405.73,13.0,1.5,3.0,1.5,17.3,2025-01-18 00:00:00.000000000,2026-06-28 05:12:27.409635796,steady
1007,FUEL,9,19,18,0,0.0,710.92,110.98,0.1561,351.58,1024.65,28.0,10.4,17.0,1.5,16.2,2025-01-22 00:00:00.000000000,2026-05-29 20:15:10.971222941,moderate
1007,MEAL,3,10,10,0,0.0,288.16,39.14,0.1358,249.41,327.66,6.0,0.3,6.5,1.5,2.0,2026-04-25 00:00:00.000000000,2026-06-25 21:44:31.280243365,moderate
1007,MED,15,2,2,0,0.0,38268.7,1913.44,0.05,37590.86,38946.54,344.0,17.2,1.0,0.0,11.3,2025-06-01 00:00:00.000000000,2026-05-11 20:15:23.016743740,too_few
1007,TRVL,6,38,37,1,0.02631578947368421,292.67,14.63,0.05,271.78,308.37,14.0,1.5,1.0,1.5,17.2,2025-01-13 00:00:00.000000000,2026-06-22 23:33:58.438888568,steady
1008,FUEL,9,17,17,0,0.0,686.42,34.32,0.05,661.77,717.64,29.5,3.0,1.0,1.5,15.9,2025-02-02 00:00:00.000000000,2026-06-01 16:15:49.964936003,steady
1008,INT,2,18,18,0,0.0,586.16,123.75,0.2111,363.8,736.01,28.0,1.5,2.0,1.5,16.7,2025-02-03 00:00:00.000000000,2026-06-26 11:35:32.910954153,moderate
1008,MEAL,3,78,78,0,0.0,412.05,68.7,0.1667,282.4,544.98,6.0,1.5,2.0,1.5,17.4,2025-01-12 00:00:00.000000000,2026-06-26 10:51:05.877502715,moderate
1008,MEAL,5,1,1,0,0.0,6125.31,306.27,0.05,6125.31,6125.31,,,5.0,0.2,0.0,2026-04-18 00:00:00.000000000,2026-04-18 00:00:00.000000000,too_few
1009,LEARN,11,1,1,0,0.0,965.08,48.25,0.05,965.08,965.08,,,0.0,0.0,0.0,2026-03-11 00:00:00.000000000,2026-03-11 00:00:00.000000000,too_few
1009,LEARN,13,2,2,0,0.0,9018.3,6509.2,0.7218,4627.9,13408.69,266.0,13.3,9.0,3.0,8.7,2025-06-27 00:00:00.000000000,2026-03-20 18:42:14.369918536,too_few
1009,MEAL,5,2,2,0,0.0,6283.48,2314.63,0.3684,4722.28,7844.67,159.0,8.0,6.0,0.3,5.2,2025-01-30 00:00:00.000000000,2025-07-08 00:00:00.000000000,too_few
1009,TRVL,7,7,6,1,0.14285714285714285,3273.94,163.7,0.05,3045.17,3287.59,76.0,11.9,1.5,0.7,14.8,2025-03-15 00:00:00.000000000,2026-06-09 21:20:33.716831451,steady
1009,TRVL,8,4,4,0,0.0,14119.1,2939.45,0.2082,10961.14,23910.18,153.0,8.9,13.5,0.7,15.2,2025-03-02 00:00:00.000000000,2026-06-07 12:45:53.815585004,moderate
1010,FUEL,9,17,17,0,0.0,823.12,284.7,0.3459,422.94,1298.79,29.5,12.6,7.0,3.0,16.1,2025-01-16 00:00:00.000000000,2026-05-21 23:48:59.844804059,inconsistent
1010,INT,2,19,18,0,0.0,595.52,334.22,0.5612,224.28,1506.45,28.0,10.4,11.0,2.2,16.9,2025-01-27 00:00:00.000000000,2026-06-24 00:12:01.576240525,inconsistent
1010,LEARN,12,3,3,0,0.0,10743.02,537.15,0.05,10618.89,10892.2,182.0,19.3,2.0,1.5,12.0,2025-02-03 00:00:00.000000000,2026-02-03 00:35:30.479995166,steady
1010,LEARN,13,1,1,0,0.0,12784.2,639.21,0.05,12784.2,12784.2,,,9.0,0.4,0.0,2025-07-07 00:00:00.000000000,2025-07-07 00:00:00.000000000,too_few
1010,MEAL,4,12,12,0,0.0,2761.5,1003.48,0.3634,973.26,4025.75,43.0,14.8,16.0,3.0,16.3,2025-01-17 00:00:00.000000000,2026-05-29 18:59:21.263013394,inconsistent
1011,FUEL,10,19,18,0,0.0,2537.8,126.89,0.05,2414.62,2656.62,28.0,4.4,2.0,1.5,16.8,2025-01-06 00:00:00.000000000,2026-06-01 23:44:53.803516451,steady
1011,INT,1,1,1,0,0.0,945.85,47.29,0.05,945.85,945.85,,,18.0,0.9,0.0,2025-08-01 00:00:00.000000000,2025-08-01 00:00:00.000000000,too_few
1011,MED,14,1,1,0,0.0,1142.99,57.15,0.05,1142.99,1142.99,,,17.0,0.8,0.0,2026-04-30 00:00:00.000000000,2026-04-30 00:00:00.000000000,too_few
1012,INT,2,17,17,0,0.0,472.06,23.6,0.05,441.41,503.98,31.5,3.7,4.0,3.0,16.5,2025-01-19 00:00:00.000000000,2026-06-05 01:47:21.406523232,steady
1012,LEARN,12,3,3,0,0.0,8107.32,405.37,0.05,8054.03,8213.1,164.5,9.6,6.0,1.5,10.8,2025-06-03 00:00:00.000000000,2026-04-29 14:19:08.589549324,steady
1012,TRVL,7,7,7,0,0.0,3230.81,161.54,0.05,3061.26,3379.7,78.0,3.9,3.0,0.2,15.3,2025-03-17 00:00:00.000000000,2026-06-25 13:59:38.551243492,steady
1013,FUEL,9,20,20,0,0.0,658.62,124.34,0.1888,457.71,897.65,27.0,1.5,0.0,0.0,17.3,2025-01-07 00:00:00.000000000,2026-06-19 18:38:03.838928465,moderate
1013,LEARN,13,2,2,0,0.0,14271.56,713.58,0.05,14020.7,14522.43,269.0,13.4,2.0,0.1,8.8,2025-08-29 00:00:00.000000000,2026-05-25 21:12:51.291583160,too_few
1013,MEAL,5,1,1,0,0.0,4819.69,240.98,0.05,4819.69,4819.69,,,15.0,0.8,0.0,2025-11-02 00:00:00.000000000,2025-11-02 00:00:00.000000000,too_few
1013,MED,14,6,6,0,0.0,697.44,190.74,0.2735,550.38,1018.55,82.0,7.4,0.5,0.7,13.7,2025-02-27 00:00:00.000000000,2026-04-19 12:26:35.833665156,moderate
1013,TRVL,7,7,7,0,0.0,4146.61,207.33,0.05,3948.75,4516.89,67.0,4.4,1.0,1.5,13.4,2025-03-07 00:00:00.000000000,2026-04-20 14:27:28.566146957,steady
1014,FUEL,9,1,1,0,0.0,619.58,30.98,0.05,619.58,619.58,,,13.0,0.6,0.0,2025-02-11 00:00:00.000000000,2025-02-11 00:00:00.000000000,too_few
1014,FUEL,10,18,18,0,0.0,2033.45,101.67,0.05,1874.6,2200.4,29.0,4.4,4.0,1.5,16.8,2025-01-27 00:00:00.000000000,2026-06-23 20:46:35.963212944,steady
1014,MEAL,3,12,12,0,0.0,253.64,27.15,0.107,215.71,277.39,6.0,0.3,4.0,1.5,2.5,2026-04-08 00:00:00.000000000,2026-06-22 23:59:22.805513532,moderate
1014,MED,14,6,6,0,0.0,990.29,49.51,0.05,977.98,1012.73,93.0,10.4,3.5,1.5,14.9,2025-03-24 00:00:00.000000000,2026-06-20 19:07:56.269304684,steady
1015,FUEL,9,18,18,0,0.0,769.29,38.46,0.05,684.41,845.49,28.0,3.0,1.5,0.7,16.3,2025-02-03 00:00:00.000000000,2026-06-15 15:33:52.517473912,steady
1015,FUEL,10,3,3,0,0.0,3082.93,154.15,0.05,2618.26,3099.26,29.5,2.2,9.0,1.5,2.0,2026-04-18 00:00:00.000000000,2026-06-17 04:21:36.142166705,new
1015,LEARN,13,2,2,0,0.0,19210.14,2259.64,0.1176,17686.03,20734.24,355.0,17.8,14.5,2.2,11.7,2025-06-16 00:00:00.000000000,2026-06-06 08:38:15.878396712,too_few
1015,TRVL,7,8,8,0,0.0,3849.88,192.49,0.05,3709.33,3924.76,65.0,8.9,0.5,0.7,15.0,2025-01-11 00:00:00.000000000,2026-04-12 23:24:55.792306872,steady
1016,FUEL,9,18,18,0,0.0,624.41,31.22,0.05,593.17,650.75,29.0,3.0,4.0,1.5,16.8,2025-01-29 00:00:00.000000000,2026-06-23 19:49:30.106480114,steady
1016,INT,1,17,17,0,0.0,1486.46,232.09,0.1561,1175.91,2129.65,30.0,3.0,2.0,3.0,16.5,2025-01-20 00:00:00.000000000,2026-06-06 04:20:06.487322933,moderate
1016,INT,2,18,18,0,0.0,765.83,38.29,0.05,727.12,790.75,28.0,3.0,2.0,3.0,16.4,2025-01-18 00:00:00.000000000,2026-06-02 03:04:28.189712660,steady
1016,MEAL,5,5,5,0,0.0,12075.02,1973.06,0.1634,8028.39,13405.83,141.0,7.0,20.0,1.0,14.2,2025-01-22 00:00:00.000000000,2026-03-30 04:35:50.305786412,moderate
1017,LEARN,11,5,5,0,0.0,697.01,34.85,0.05,679.96,718.37,119.5,10.4,3.0,3.0,15.3,2025-02-11 00:00:00.000000000,2026-05-22 15:50:20.422520888,steady
1017,MEAL,5,2,2,0,0.0,6363.12,2254.07,0.3542,4842.77,7883.47,19.0,1.0,3.5,2.2,0.6,2026-06-03 00:00:00.000000000,2026-06-22 00:00:00.000000000,too_few
1017,TRVL,6,38,38,0,0.0,436.98,102.55,0.2347,272.74,591.79,14.0,1.5,5.5,2.2,17.2,2025-01-11 00:00:00.000000000,2026-06-18 09:23:53.799888519,moderate
1017,TRVL,8,2,1,1,0.5,22887.17,1144.36,0.05,22887.17,22887.17,,,12.0,0.6,0.0,2026-04-20 00:00:00.000000000,2026-04-20 00:00:00.000000000,too_few
1018,FUEL,10,1,1,0,0.0,1713.71,85.69,0.05,1713.71,1713.71,,,5.0,0.2,0.0,2026-06-02 00:00:00.000000000,2026-06-02 00:00:00.000000000,too_few
1018,MEAL,3,79,77,1,0.012658227848101266,362.34,18.12,0.05,331.49,390.11,6.0,1.5,3.0,1.5,17.5,2025-01-12 00:00:00.000000000,2026-06-29 08:35:02.495920455,steady
1018,TRVL,7,6,6,0,0.0,5611.12,3405.2,0.6069,1469.91,10102.19,100.0,31.1,5.0,0.7,15.2,2025-02-20 00:00:00.000000000,2026-05-30 10:35:57.453828728,inconsistent
1019,FUEL,9,18,17,1,0.05555555555555555,634.44,31.72,0.05,600.98,665.49,29.5,3.7,4.0,3.0,16.9,2025-01-11 00:00:00.000000000,2026-06-08 20:01:40.795071893,steady
1019,TRVL,6,36,35,1,0.027777777777777776,741.99,233.6,0.3148,307.28,1525.54,14.0,5.9,18.0,1.5,17.2,2025-01-19 00:00:00.000000000,2026-06-26 09:56:12.065336283,inconsistent
1019,TRVL,8,4,4,0,0.0,19433.48,6721.64,0.3459,4641.92,24782.43,113.0,5.9,11.0,1.5,13.7,2025-03-07 00:00:00.000000000,2026-04-29 19:47:17.458175988,inconsistent
1020,FUEL,10,1,1,0,0.0,970.29,48.51,0.05,970.29,970.29,,,17.0,0.8,0.0,2025-09-25 00:00:00.000000000,2025-09-25 00:00:00.000000000,too_few
1020,INT,2,2,2,0,0.0,713.45,129.99,0.1822,625.77,801.13,104.0,5.2,9.5,5.2,3.4,2025-12-05 00:00:00.000000000,2026-03-19 00:00:00.000000000,too_few
1020,MED,15,1,1,0,0.0,50961.13,2548.06,0.05,50961.13,50961.13,,,3.0,0.2,0.0,2025-10-24 00:00:00.000000000,2025-10-24 00:00:00.000000000,too_few
1020,TRVL,7,2,2,0,0.0,4079.35,1052.93,0.2581,3369.16,4789.54,153.0,7.6,23.0,3.0,5.0,2025-02-24 00:00:00.000000000,2025-07-27 00:00:00.000000000,too_few
1020,TRVL,8,1,1,0,0.0,18716.07,935.8,0.05,18716.07,18716.07,,,20.0,1.0,0.0,2026-04-27 00:00:00.000000000,2026-04-27 00:00:00.000000000,too_few
1021,FUEL,10,1,1,0,0.0,3736.68,186.83,0.05,3736.68,3736.68,,,19.0,1.0,0.0,2025-07-30 00:00:00.000000000,2025-07-30 00:00:00.000000000,too_few
1021,LEARN,12,2,2,0,0.0,8654.78,432.74,0.05,8472.54,8837.02,177.0,8.8,1.5,2.2,5.8,2025-06-17 00:00:00.000000000,2025-12-11 09:27:22.401330336,too_few
1021,MED,15,1,1,0,0.0,46343.71,2317.19,0.05,46343.71,46343.71,,,1.0,0.0,0.0,2025-09-16 00:00:00.000000000,2025-09-16 00:00:00.000000000,too_few
1022,INT,2,2,2,0,0.0,535.64,170.92,0.3191,420.36,650.93,422.0,21.1,8.5,0.7,13.9,2025-01-14 00:00:00.000000000,2026-03-12 00:00:00.000000000,too_few
1022,LEARN,13,3,3,0,0.0,15215.53,760.78,0.05,14779.51,15342.14,265.5,13.3,1.0,1.5,17.5,2025-01-06 00:00:00.000000000,2026-06-22 17:00:41.044854828,steady
1022,MEAL,3,79,63,1,0.012658227848101266,223.6,65.61,0.2934,127.41,429.87,7.0,3.0,13.0,1.5,17.6,2025-01-10 00:00:00.000000000,2026-06-29 12:16:45.573947239,moderate
1022,TRVL,6,44,43,1,0.022727272727272728,686.24,321.9,0.4691,251.81,1372.96,11.0,4.4,18.0,1.5,17.6,2025-01-09 00:00:00.000000000,2026-06-28 17:54:36.466483892,inconsistent
1022,TRVL,7,8,8,0,0.0,7578.88,2289.9,0.3021,4599.61,12860.0,61.0,19.3,12.0,1.5,15.0,2025-02-17 00:00:00.000000000,2026-05-20 10:25:36.123936845,inconsistent
1023,FUEL,9,17,17,0,0.0,809.45,40.47,0.05,763.42,847.33,29.0,1.5,0.0,0.0,16.0,2025-02-03 00:00:00.000000000,2026-06-06 00:26:37.427745725,steady
1023,LEARN,13,1,1,0,0.0,8029.26,401.46,0.05,8029.26,8029.26,,,10.0,0.5,0.0,2026-04-26 00:00:00.000000000,2026-04-26 00:00:00.000000000,too_few
1023,TRVL,8,4,4,0,0.0,19442.74,972.14,0.05,17746.98,19612.96,118.0,13.3,3.5,1.5,11.4,2025-04-06 00:00:00.000000000,2026-03-18 23:10:17.789161541,steady
1024,LEARN,11,5,3,1,0.2,1451.53,86.24,0.0594,1043.26,1509.7,204.5,17.0,17.0,4.4,13.5,2025-04-20 13:56:49.583120283,2026-06-04 15:22:33.810790513,steady
1024,LEARN,13,2,2,0,0.0,16852.26,842.61,0.05,16835.58,16868.95,256.0,12.8,2.0,1.5,8.4,2025-06-26 00:00:00.000000000,2026-03-09 04:53:35.360659700,too_few
1024,MEAL,4,12,12,0,0.0,2144.88,107.24,0.05,2065.12,2242.39,42.0,5.9,3.5,3.0,16.0,2025-02-03 00:00:00.000000000,2026-06-06 00:38:50.334172748,steady
1025,LEARN,11,4,4,0,0.0,2871.42,659.9,0.2298,2187.6,3328.06,124.0,6.2,7.0,0.4,12.1,2025-04-16 00:00:00.000000000,2026-04-18 11:11:59.892555074,moderate
1025,LEARN,13,2,2,0,0.0,18301.32,4847.47,0.2649,15031.75,21570.9,258.0,12.9,3.5,0.7,8.5,2025-03-28 00:00:00.000000000,2025-12-11 12:23:46.311166904,too_few
1025,MEAL,4,12,12,0,0.0,4000.1,540.8,0.1352,3171.32,5269.75,43.0,5.9,4.5,0.7,15.7,2025-02-08 00:00:00.000000000,2026-05-31 20:11:04.520366746,moderate
1025,TRVL,6,39,36,1,0.02564102564102564,652.73,32.64,0.05,596.81,698.4,14.0,1.5,3.0,1.5,17.3,2025-01-12 00:00:00.000000000,2026-06-23 15:07:06.396345054,steady
1025,TRVL,8,4,4,0,0.0,13819.46,690.97,0.05,13594.37,14567.36,116.0,5.8,1.5,1.5,11.3,2025-03-27 00:00:00.000000000,2026-03-07 05:06:12.675032784,steady
1026,INT,2,18,16,0,0.0,818.49,467.86,0.5716,286.71,1803.65,36.0,13.3,17.5,2.2,17.4,2025-01-10 00:00:00.000000000,2026-06-23 17:57:16.775199141,inconsistent
1026,MED,15,1,1,0,0.0,44273.18,2213.66,0.05,44273.18,44273.18,,,2.0,0.1,0.0,2025-12-27 00:00:00.000000000,2025-12-27 00:00:00.000000000,too_few
1026,TRVL,7,7,7,0,0.0,8524.44,4491.52,0.5269,1043.66,12433.06,69.5,13.3,2.0,3.0,14.6,2025-03-06 00:00:00.000000000,2026-05-23 00:04:39.540741957,inconsistent
1027,FUEL,10,3,3,0,0.0,2512.82,125.64,0.05,2492.88,2857.23,28.5,3.7,12.0,3.0,1.9,2026-04-20 00:00:00.000000000,2026-06-16 21:42:02.443867342,new
1027,INT,2,19,18,0,0.0,832.42,247.4,0.2972,647.28,1230.06,30.0,4.4,1.5,2.2,17.3,2025-01-11 00:00:00.000000000,2026-06-23 02:04:12.287732542,moderate
1027,LEARN,12,1,1,0,0.0,7040.18,352.01,0.05,7040.18,7040.18,,,7.0,0.4,0.0,2025-11-16 00:00:00.000000000,2025-11-16 00:00:00.000000000,too_few
1028,FUEL,9,18,18,0,0.0,874.22,43.71,0.05,818.85,941.42,30.0,1.5,3.0,2.2,17.0,2025-01-16 00:00:00.000000000,2026-06-18 04:02:44.719163531,steady
1028,FUEL,10,1,1,0,0.0,3562.45,178.12,0.05,3562.45,3562.45,,,13.0,0.6,0.0,2026-04-10 00:00:00.000000000,2026-04-10 00:00:00.000000000,too_few
1028,INT,1,19,19,0,0.0,1811.83,345.86,0.1909,1253.47,2388.79,27.5,2.2,4.0,1.5,16.8,2025-01-24 00:00:00.000000000,2026-06-20 04:46:38.647957021,moderate
1028,INT,2,3,3,0,0.0,342.42,17.12,0.05,338.99,509.41,32.0,1.6,22.0,5.9,2.1,2026-04-16 00:00:00.000000000,2026-06-20 03:04:27.287620332,steady
1029,FUEL,9,1,1,0,0.0,840.25,42.01,0.05,840.25,840.25,,,17.0,0.8,0.0,2025-03-30 00:00:00.000000000,2025-03-30 00:00:00.000000000,too_few
1029,MEAL,5,5,5,0,0.0,4705.29,235.26,0.05,4577.38,4996.54,96.0,7.4,1.0,1.5,12.6,2025-03-30 00:00:00.000000000,2026-04-17 02:31:11.400560024,steady
1029,MED,15,1,1,0,0.0,37971.61,1898.58,0.05,37971.61,37971.61,,,2.0,0.1,0.0,2025-11-30 00:00:00.000000000,2025-11-30 00:00:00.000000000,too_few
1029,TRVL,8,4,4,0,0.0,15495.46,774.77,0.05,14220.9,15947.73,122.0,14.8,1.0,1.5,11.9,2025-03-08 00:00:00.000000000,2026-03-05 21:12:52.027648742,steady
1030,LEARN,11,4,4,0,0.0,1662.34,247.41,0.1488,1324.43,1940.09,116.0,5.8,4.0,0.7,11.7,2025-04-14 00:00:00.000000000,2026-04-06 00:31:19.115603318,moderate
1030,MEAL,5,6,6,0,0.0,4574.72,228.74,0.05,4283.19,4649.31,94.0,4.7,6.0,3.0,15.8,2025-01-16 00:00:00.000000000,2026-05-13 23:31:24.192161077,steady
1030,TRVL,7,1,1,0,0.0,5456.22,272.81,0.05,5456.22,5456.22,,,19.0,1.0,0.0,2025-02-10 00:00:00.000000000,2025-02-10 00:00:00.000000000,too_few
1030,TRVL,8,5,5,0,0.0,12822.35,641.12,0.05,12319.48,16224.79,100.0,54.9,17.0,3.0,14.1,2025-01-31 00:00:00.000000000,2026-04-06 14:17:10.592795814,steady
1031,FUEL,9,17,14,1,0.058823529411764705,447.69,182.43,0.4075,154.54,669.26,34.0,10.4,14.0,1.5,16.7,2025-01-29 00:00:00.000000000,2026-06-22 05:08:01.142505822,inconsistent
1031,INT,1,3,3,0,0.0,1311.82,65.59,0.05,1077.28,1327.08,31.5,6.7,16.0,0.8,2.1,2026-04-23 00:00:00.000000000,2026-06-25 19:05:03.089106997,steady
1031,INT,2,18,18,0,0.0,836.25,43.37,0.0519,774.35,888.86,29.0,1.5,1.0,1.5,16.7,2025-01-17 00:00:00.000000000,2026-06-09 01:29:01.897004050,steady
1031,LEARN,13,1,1,0,0.0,8120.73,406.04,0.05,8120.73,8120.73,,,10.0,0.5,0.0,2025-09-22 00:00:00.000000000,2025-09-22 00:00:00.000000000,too_few
1031,MED,14,6,6,0,0.0,1261.39,345.49,0.2739,782.64,1659.59,91.0,13.3,4.0,1.5,14.5,2025-02-16 00:00:00.000000000,2026-05-04 08:23:04.633007086,moderate
1032,MEAL,4,12,12,0,0.0,2106.32,105.9,0.0503,1993.99,2237.51,45.0,2.2,5.5,2.2,16.5,2025-02-11 00:00:00.000000000,2026-06-29 19:53:09.078545279,steady
1032,MEAL,5,8,8,0,0.0,7567.52,1124.8,0.1486,4471.56,10986.33,72.0,37.1,9.5,2.2,16.5,2025-01-27 00:00:00.000000000,2026-06-12 17:46:30.628299971,moderate
1032,MED,14,2,1,1,0.5,1129.5,56.48,0.05,1129.5,1129.5,,,22.0,1.1,0.0,2025-08-16 00:00:00.000000000,2025-08-16 00:00:00.000000000,too_few
1033,MEAL,3,75,69,1,0.013333333333333334,381.62,127.83,0.335,129.67,655.88,7.0,3.0,3.0,1.5,17.4,2025-01-10 00:00:00.000000000,2026-06-23 01:08:10.885837641,inconsistent
1033,MEAL,5,2,2,0,0.0,5124.68,1076.73,0.2101,4398.43,5850.92,121.0,6.1,5.0,1.5,4.0,2025-09-02 00:00:00.000000000,2026-01-01 00:00:00.000000000,too_few
1033,MED,15,1,1,0,0.0,20918.04,1045.9,0.05,20918.04,20918.04,,,9.0,0.4,0.0,2025-01-11 00:00:00.000000000,2025-01-11 00:00:00.000000000,too_few
1033,TRVL,8,5,5,0,0.0,23789.01,1189.45,0.05,22697.53,24638.25,117.5,11.9,3.0,1.5,15.0,2025-02-27 00:00:00.000000000,2026-05-30 18:04:54.508222358,steady
1034,FUEL,9,17,16,0,0.0,371.58,18.58,0.05,330.54,390.36,32.0,3.0,1.0,1.5,14.8,2025-03-07 22:51:47.810710710,2026-06-02 12:08:35.398882795,steady
1034,MEAL,3,75,74,1,0.013333333333333334,179.74,8.99,0.05,161.42,194.04,7.0,1.5,2.5,2.2,17.4,2025-01-12 00:00:00.000000000,2026-06-27 21:05:07.717089800,steady
1034,MED,15,2,2,0,0.0,49793.58,11761.56,0.2362,41860.52,57726.65,324.0,16.2,3.5,3.7,10.6,2025-02-12 00:00:00.000000000,2026-01-02 15:08:17.053069536,too_few
1035,LEARN,12,3,3,0,0.0,5813.3,290.67,0.05,5804.21,6038.48,162.5,8.1,2.0,0.1,10.7,2025-02-13 00:00:00.000000000,2026-01-04 09:12:44.800778312,steady
1035,MEAL,3,2,2,0,0.0,218.75,43.37,0.1982,189.5,248.0,159.0,8.0,11.5,0.7,5.2,2026-01-09 00:00:00.000000000,2026-06-17 00:00:00.000000000,too_few
1035,MED,14,6,6,0,0.0,1022.12,198.53,0.1942,855.24,1381.3,94.0,10.4,1.0,0.7,15.1,2025-03-01 00:00:00.000000000,2026-06-05 10:47:45.339235148,moderate
