employee_id,expense_category_code,expense_type_id,n_claims_total,n_clean_approved,n_rejected,reject_rate,amount_centre,amount_spread,amount_cv,amount_min,amount_max,gap_centre_days,gap_spread_days,lag_centre_days,lag_spread_days,months_active,first_claim,last_claim,pattern_type
1005,LEARN,13,1,1,0,0.0,16965.67,848.28,0.05,16965.67,16965.67,,,20.0,1.0,0.0,2026-04-20 00:00:00.000000000,2026-04-20 00:00:00.000000000,too_few
1005,MEAL,3,77,55,1,0.012987012987012988,179.46,50.62,0.282,126.16,338.66,7.0,3.0,15.0,1.5,16.9,2025-01-20 17:21:46.132025857,2026-06-19 03:51:04.556116237,moderate
1005,TRVL,8,5,5,0,0.0,9442.88,472.14,0.05,9032.6,9664.66,120.5,10.4,5.0,1.5,15.6,2025-01-12 00:00:00.000000000,2026-05-02 17:18:37.941382506,steady
1006,FUEL,9,17,16,1,0.058823529411764705,887.29,44.36,0.05,841.88,929.79,31.0,3.0,4.0,1.5,16.1,2025-01-31 00:00:00.000000000,2026-06-04 15:04:55.262715740,steady
1006,MEAL,3,2,2,0,0.0,192.44,70.79,0.3678,144.7,240.19,146.0,7.3,20.5,2.2,4.8,2025-11-12 00:00:00.000000000,2026-04-07 00:00:00.000000000,too_few
1006,TRVL,7,7,7,0,0.0,5045.97,910.08,0.1804,3505.44,7035.84,75.5,13.3,2.0,0.1,14.8,2025-03-13 00:00:00.000000000,2026-06-05 22:47:55.302800292,moderate
1007,INT,2,18,18,0,0.0,718.94,35.95,0.05,621.09,748.29,30.0,1.5,5.5,2.2,16.8,2025-01-11 00:00:00.000000000,2026-06-05 10:13:10.077182453,steady
1007,MED,15,1,1,0,0.0,21981.14,1099.06,0.05,21981.14,21981.14,,,19.0,1.0,0.0,2025-06-24 00:00:00.000000000,2025-06-24 00:00:00.000000000,too_few
1007,TRVL,6,6,6,0,0.0,661.65,62.42,0.0943,612.01,782.13,14.0,0.7,16.0,1.5,2.4,2026-04-03 00:00:00.000000000,2026-06-14 18:44:21.138158976,steady
1007,TRVL,8,1,1,0,0.0,13872.3,693.62,0.05,13872.3,13872.3,,,14.0,0.7,0.0,2025-08-30 00:00:00.000000000,2025-08-30 00:00:00.000000000,too_few
1008,FUEL,9,18,18,0,0.0,608.62,30.43,0.05,587.8,654.62,29.0,4.4,1.0,1.5,16.6,2025-01-16 00:00:00.000000000,2026-06-04 16:28:35.029280466,steady
1008,INT,1,1,1,0,0.0,617.83,30.89,0.05,617.83,617.83,,,10.0,0.5,0.0,2025-10-25 00:00:00.000000000,2025-10-25 00:00:00.000000000,too_few
1008,LEARN,11,1,1,0,0.0,1325.48,66.27,0.05,1325.48,1325.48,,,7.0,0.4,0.0,2025-06-07 00:00:00.000000000,2025-06-07 00:00:00.000000000,too_few
1008,LEARN,12,1,1,0,0.0,12397.4,619.87,0.05,12397.4,12397.4,,,12.0,0.6,0.0,2026-05-23 00:00:00.000000000,2026-05-23 00:00:00.000000000,too_few
1009,FUEL,9,18,16,1,0.05555555555555555,669.66,33.48,0.05,619.35,694.27,28.0,3.0,5.0,2.2,15.4,2025-03-10 01:31:07.262826862,2026-06-23 21:10:03.110436334,steady
1009,INT,2,17,17,0,0.0,666.17,33.31,0.05,626.77,731.81,30.0,3.7,2.0,3.0,16.3,2025-02-04 00:00:00.000000000,2026-06-14 05:44:24.149895697,steady
1009,MED,15,2,2,0,0.0,55347.1,2767.35,0.05,55158.34,55535.85,383.0,19.2,5.5,0.7,12.6,2025-05-22 00:00:00.000000000,2026-06-09 08:55:11.090313292,too_few
1009,TRVL,8,5,5,0,0.0,18929.68,4232.3,0.2236,11866.13,23743.97,116.0,5.8,4.0,0.2,15.8,2025-01-15 00:00:00.000000000,2026-05-11 20:39:50.607664276,moderate
