employee_id,expense_category_code,expense_type_id,n_claims_total,n_clean_approved,n_rejected,reject_rate,amount_centre,amount_spread,amount_cv,amount_min,amount_max,gap_centre_days,gap_spread_days,lag_centre_days,lag_spread_days,months_active,first_claim,last_claim,pattern_type
1010,LEARN,12,7,5,1,0.14285714285714285,4962.52,484.78,0.0977,3845.26,5289.5,121.0,60.8,6.0,0.3,15.8,2025-02-25 00:00:00.000000000,2026-06-20 14:07:28.931104469,steady
1010,MEAL,3,156,137,16,0.10256410256410256,393.54,19.68,0.05,361.27,433.45,3.0,0.2,0.0,0.0,17.7,2025-01-06 00:00:00.000000000,2026-06-28 20:22:31.767862446,steady
1010,MEAL,5,12,9,3,0.25,4956.74,247.84,0.05,4841.19,5072.38,50.5,14.8,4.0,0.2,16.5,2025-01-28 00:00:00.000000000,2026-06-14 11:27:13.429040601,steady
1010,MED,15,3,3,0,0.0,22071.4,1103.57,0.05,21306.82,22685.92,210.0,10.5,2.0,0.1,13.8,2025-01-07 00:00:00.000000000,2026-03-03 21:03:11.234410570,steady
1010,TRVL,6,77,69,6,0.07792207792207792,521.85,26.09,0.05,489.67,559.74,7.0,1.5,1.0,1.5,17.5,2025-01-10 00:00:00.000000000,2026-06-27 15:39:09.886085742,steady
1010,TRVL,7,2,2,0,0.0,2969.17,885.33,0.2982,2372.02,3566.32,371.0,18.6,14.0,1.5,12.2,2025-04-17 00:00:00.000000000,2026-04-23 00:00:00.000000000,too_few
1011,FUEL,10,4,3,1,0.25,1470.12,73.51,0.05,1424.22,1525.44,22.5,9.6,3.0,1.5,1.5,2026-04-30 00:00:00.000000000,2026-06-14 17:58:35.962616446,new
1011,INT,1,1,1,0,0.0,1075.47,53.77,0.05,1075.47,1075.47,,,11.0,0.6,0.0,2025-07-14 00:00:00.000000000,2025-07-14 00:00:00.000000000,too_few
1011,INT,2,36,32,4,0.1111111111111111,710.62,35.53,0.05,664.01,762.39,14.0,3.0,0.0,0.0,16.9,2025-01-15 00:00:00.000000000,2026-06-14 01:12:54.015353740,steady
1011,LEARN,12,6,5,1,0.16666666666666666,5272.12,649.65,0.1232,3355.59,5710.3,99.0,31.1,15.0,1.5,14.4,2025-01-06 00:00:00.000000000,2026-03-20 06:16:08.627623657,moderate
1011,MEAL,3,146,116,12,0.0821917808219178,288.48,105.98,0.3674,132.03,549.3,3.0,0.2,20.0,1.5,17.5,2025-01-10 00:00:00.000000000,2026-06-26 09:11:16.310533443,inconsistent
1011,MED,14,13,9,3,0.23076923076923078,1714.57,253.69,0.148,1333.13,1982.4,51.5,14.1,1.0,1.5,16.3,2025-01-08 00:00:00.000000000,2026-05-19 19:24:32.965999453,moderate
1011,TRVL,6,75,48,2,0.02666666666666667,306.74,81.28,0.265,203.83,507.98,9.0,5.9,17.0,1.5,17.3,2025-01-12 00:00:00.000000000,2026-06-24 05:33:40.500065794,moderate
1012,FUEL,9,38,34,2,0.05263157894736842,1149.32,138.82,0.1208,840.49,1375.41,14.0,3.0,2.0,2.2,17.2,2025-01-12 00:00:00.000000000,2026-06-20 05:22:09.060248516,moderate
1012,FUEL,10,36,36,0,0.0,1867.02,460.41,0.2466,1310.58,2755.96,15.0,1.5,2.0,3.0,17.4,2025-01-10 00:00:00.000000000,2026-06-24 17:32:33.832244022,moderate
1012,INT,1,37,31,6,0.16216216216216217,719.28,35.96,0.05,664.86,752.35,15.0,2.2,1.0,1.5,17.4,2025-01-12 00:00:00.000000000,2026-06-25 03:11:04.399377947,steady
1012,LEARN,13,4,4,0,0.0,14137.23,706.86,0.05,13914.78,14684.86,130.0,26.7,2.0,3.0,12.3,2025-04-29 00:00:00.000000000,2026-05-08 08:58:48.045542897,steady
1012,MEAL,3,2,2,0,0.0,259.15,84.6,0.3264,202.09,316.21,122.0,6.1,16.5,0.8,4.0,2025-12-22 00:00:00.000000000,2026-04-23 00:00:00.000000000,too_few
1012,MEAL,4,30,26,2,0.06666666666666667,1459.72,499.18,0.342,712.69,2328.65,18.0,8.9,18.0,2.2,17.3,2025-01-06 00:00:00.000000000,2026-06-17 20:38:36.463625266,inconsistent
1012,MEAL,5,12,10,1,0.08333333333333333,6413.16,320.66,0.05,6198.17,6746.55,49.0,8.9,2.0,1.5,16.1,2025-02-04 00:00:00.000000000,2026-06-10 15:16:32.798170262,steady
1012,MED,14,14,11,1,0.07142857142857142,1330.85,556.85,0.4184,381.73,2200.68,47.0,8.2,21.0,4.4,17.0,2025-01-12 00:00:00.000000000,2026-06-13 00:57:30.860490424,inconsistent
1013,FUEL,9,36,34,2,0.05555555555555555,874.81,43.74,0.05,832.01,928.36,15.0,3.0,1.5,2.2,17.0,2025-01-16 00:00:00.000000000,2026-06-17 08:37:06.382381079,steady
1013,INT,2,2,2,0,0.0,558.58,132.08,0.2364,469.5,647.67,171.0,8.6,16.5,3.7,5.6,2025-04-22 00:00:00.000000000,2025-10-10 00:00:00.000000000,too_few
1013,LEARN,11,9,8,1,0.1111111111111111,1196.25,228.09,0.1907,878.21,1370.16,60.0,7.4,3.5,2.2,16.5,2025-02-08 00:00:00.000000000,2026-06-26 11:27:08.124188391,moderate
1013,LEARN,12,6,5,1,0.16666666666666666,12744.72,1459.23,0.1145,10639.09,15762.17,95.0,6.7,5.0,1.5,12.3,2025-05-25 00:25:52.595162808,2026-06-02 17:59:02.121893543,moderate
1013,MEAL,3,144,109,15,0.10416666666666667,270.81,92.29,0.3408,121.26,435.53,4.0,1.5,10.0,1.5,17.5,2025-01-10 16:49:10.480324295,2026-06-28 09:42:01.794225714,inconsistent
1013,TRVL,7,14,13,1,0.07142857142857142,7241.92,362.1,0.05,6873.94,7806.23,37.0,3.0,4.0,1.5,16.3,2025-01-21 00:00:00.000000000,2026-06-02 14:40:26.583795566,steady
1014,FUEL,10,36,30,5,0.1388888888888889,2595.86,416.18,0.1603,1822.79,3440.21,15.0,1.5,4.0,1.5,16.2,2025-01-27 22:49:53.461367649,2026-06-04 18:33:05.006242521,moderate
1014,LEARN,12,1,1,0,0.0,6806.5,340.33,0.05,6806.5,6806.5,,,1.0,0.0,0.0,2026-04-16 00:00:00.000000000,2026-04-16 00:00:00.000000000,too_few
1014,MEAL,3,25,14,11,0.44,361.88,37.65,0.104,315.3,458.1,3.0,0.2,6.5,0.7,2.7,2026-04-07 00:00:00.000000000,2026-06-29 09:50:35.344580265,moderate
1014,MEAL,5,3,3,0,0.0,9420.74,471.04,0.05,6849.8,9638.27,44.0,2.2,17.0,0.8,2.9,2026-03-31 00:00:00.000000000,2026-06-28 03:01:12.420913331,steady
1014,TRVL,8,9,9,0,0.0,22566.42,1128.32,0.05,21554.77,24122.4,59.5,11.9,0.0,0.0,16.0,2025-01-06 00:00:00.000000000,2026-05-08 14:56:25.277785283,steady
1015,FUEL,9,37,33,2,0.05405405405405406,584.63,79.39,0.1358,381.27,694.16,14.5,2.2,5.0,3.0,17.5,2025-01-08 00:00:00.000000000,2026-06-25 12:29:47.644749837,moderate
1015,INT,1,5,1,3,0.6,964.12,48.21,0.05,964.12,964.12,,,2.0,0.1,0.0,2026-05-27 15:46:35.133199814,2026-05-27 15:46:35.133199814,too_few
1015,MEAL,5,12,11,1,0.08333333333333333,11117.12,2648.31,0.2382,7274.86,14988.21,46.0,5.9,1.0,1.5,16.3,2025-01-31 00:00:00.000000000,2026-06-12 09:33:06.462154648,moderate
1015,MED,14,13,12,1,0.07692307692307693,970.69,365.52,0.3766,554.54,1650.9,43.0,19.3,5.5,2.2,16.5,2025-02-02 00:00:00.000000000,2026-06-20 00:55:27.434463987,inconsistent
1015,TRVL,6,79,68,11,0.13924050632911392,399.29,19.96,0.05,351.49,422.35,7.0,1.5,4.0,1.5,17.3,2025-01-16 10:00:42.653001530,2026-06-28 17:38:59.693647649,steady
1016,FUEL,9,2,1,1,0.5,526.05,26.3,0.05,526.05,526.05,,,19.0,1.0,0.0,2025-10-25 00:00:00.000000000,2025-10-25 00:00:00.000000000,too_few
1016,FUEL,10,36,27,7,0.19444444444444445,2684.3,134.22,0.05,2540.16,2823.77,16.0,3.0,1.0,1.5,16.5,2025-02-10 03:17:51.499746670,2026-06-28 01:18:11.442519425,steady
1016,INT,1,36,31,5,0.1388888888888889,944.86,47.24,0.05,876.57,1000.89,14.0,1.5,3.0,1.5,17.1,2025-01-20 00:00:00.000000000,2026-06-26 20:34:46.956144183,steady
1016,LEARN,12,6,6,0,0.0,7841.52,392.08,0.05,7645.73,8287.1,90.0,8.9,3.5,1.5,14.1,2025-02-08 00:00:00.000000000,2026-04-12 12:10:49.692098731,steady
1016,LEARN,13,2,1,1,0.5,19315.83,965.79,0.05,19315.83,19315.83,,,16.0,0.8,0.0,2025-11-05 00:00:00.000000000,2025-11-05 00:00:00.000000000,too_few
1016,MEAL,3,153,137,13,0.08496732026143791,392.19,19.61,0.05,349.93,430.57,3.0,0.2,3.0,3.0,17.6,2025-01-06 00:00:00.000000000,2026-06-27 03:54:14.224085467,steady
1016,MEAL,4,21,19,1,0.047619047619047616,2412.26,950.12,0.3939,1183.81,3708.08,25.0,5.9,7.0,1.5,17.1,2025-01-15 00:00:00.000000000,2026-06-21 18:36:06.056311387,inconsistent
1016,MED,14,13,12,1,0.07692307692307693,879.38,233.21,0.2652,590.19,1397.3,43.0,13.3,20.0,3.7,16.6,2025-01-16 00:00:00.000000000,2026-06-05 14:29:33.447746349,moderate
1016,TRVL,8,9,7,1,0.1111111111111111,23798.92,1189.95,0.05,23078.19,24998.11,61.0,8.9,1.0,1.5,15.9,2025-02-20 00:00:00.000000000,2026-06-20 13:45:25.691575055,steady
1017,FUEL,9,38,31,2,0.05263157894736842,711.81,237.96,0.3343,201.59,1080.58,15.5,5.2,16.0,1.5,17.1,2025-01-18 15:54:21.896513633,2026-06-23 06:23:19.139154623,inconsistent
1017,INT,2,1,1,0,0.0,624.08,31.2,0.05,624.08,624.08,,,10.0,0.5,0.0,2025-05-07 00:00:00.000000000,2025-05-07 00:00:00.000000000,too_few
1017,LEARN,12,7,7,0,0.0,6193.78,323.84,0.0523,5736.44,6437.94,83.5,5.9,0.0,0.0,16.5,2025-02-09 00:00:00.000000000,2026-06-26 18:16:18.633925515,steady
1017,LEARN,13,4,3,1,0.25,8502.02,425.1,0.05,8293.2,8593.87,130.0,6.5,1.0,0.0,8.6,2025-03-11 00:00:00.000000000,2025-11-27 04:20:47.053672750,steady
1017,MED,15,1,1,0,0.0,46688.41,2334.42,0.05,46688.41,46688.41,,,14.0,0.7,0.0,2026-04-19 00:00:00.000000000,2026-04-19 00:00:00.000000000,too_few
1017,TRVL,7,14,13,1,0.07142857142857142,5044.01,1259.68,0.2497,1861.0,6606.87,40.0,27.4,8.0,1.5,16.5,2025-02-09 00:00:00.000000000,2026-06-26 21:24:35.426040830,moderate
1017,TRVL,8,10,9,1,0.1,15093.67,754.68,0.05,13552.16,15540.85,55.0,8.9,5.0,3.0,14.7,2025-03-10 15:37:37.480634635,2026-06-02 12:41:48.886116645,steady
